product_name,product_url,product_rating,product_price,product_revenue
Chainsaw Man Đồ chơi Lắp ráp Nhân vật Denji Mini Figure Building Mô hình Người cưa WM6159 DY520-DY521 KT1067,https://shopee.vn/Chainsaw-Man-%C4%90%E1%BB%93-ch%C6%A1i-L%E1%BA%AFp-r%C3%A1p-Nh%C3%A2n-v%E1%BA%ADt-Denji-Mini-Figure-Building-M%C3%B4-h%C3%ACnh-Ng%C6%B0%E1%BB%9Di-c%C6%B0a-WM6159-DY520-DY521-KT1067-i.88822105.14196542369?sp_atk=d2c0941c-feb8-48ba-a61b-f97b2ad94bdd&xptdk=d2c0941c-feb8-48ba-a61b-f97b2ad94bdd,4.893,23000 - 37000,87400000.0 - 140600000.0
Bảng chữ cái và chữ số tiếng Việt điện tử nói treo tường cho bé,https://shopee.vn/B%E1%BA%A3ng-ch%E1%BB%AF-c%C3%A1i-v%C3%A0-ch%E1%BB%AF-s%E1%BB%91-ti%E1%BA%BFng-Vi%E1%BB%87t-%C4%91i%E1%BB%87n-t%E1%BB%AD-n%C3%B3i-treo-t%C6%B0%E1%BB%9Dng-cho-b%C3%A9-i.17111135.1593468495?sp_atk=6e3d225d-3dd9-4be2-a0c7-ba1ee9781b5a&xptdk=6e3d225d-3dd9-4be2-a0c7-ba1ee9781b5a,4.844,39000,846300000.0
"Đồ chơi trang điểm cho bé gái Pikaboo, Bộ trang điểm thật cho bé màu hồng cao cấp, an toàn, dễ làm sạch",https://shopee.vn/%C4%90%E1%BB%93-ch%C6%A1i-trang-%C4%91i%E1%BB%83m-cho-b%C3%A9-g%C3%A1i-Pikaboo-B%E1%BB%99-trang-%C4%91i%E1%BB%83m-th%E1%BA%ADt-cho-b%C3%A9-m%C3%A0u-h%E1%BB%93ng-cao-c%E1%BA%A5p-an-to%C3%A0n-d%E1%BB%85-l%C3%A0m-s%E1%BA%A1ch-i.408128896.12458562895?sp_atk=a7d49ce7-c2e0-4014-8ab1-f56024a109a0&xptdk=a7d49ce7-c2e0-4014-8ab1-f56024a109a0,4.903,183000 - 338000,1573800000.0 - 2906800000.0
"Súng bắn keo, keo nến, phụ kiện hoa",https://shopee.vn/S%C3%BAng-b%E1%BA%AFn-keo-keo-n%E1%BA%BFn-ph%E1%BB%A5-ki%E1%BB%87n-hoa-i.27937344.13067939742?sp_atk=60343b43-3685-4eb1-b84a-41d4ceecf2d3&xptdk=60343b43-3685-4eb1-b84a-41d4ceecf2d3,4.838,8000 - 38000,21600000.0 - 102600000.0
"KẼM NHUNG - bó 95~100 sợi, lưu ý xem mô tả sản phẩm",https://shopee.vn/K%E1%BA%BCM-NHUNG-b%C3%B3-95~100-s%E1%BB%A3i-l%C6%B0u-%C3%BD-xem-m%C3%B4-t%E1%BA%A3-s%E1%BA%A3n-ph%E1%BA%A9m-i.6781822.4610778274?sp_atk=7d1d2c0e-ea7c-4471-97d7-b803915f727c&xptdk=7d1d2c0e-ea7c-4471-97d7-b803915f727c,4.83,23000 - 28000,416300000.0 - 506800000.0
kẽm nhung ( kẽm lông) bó khoảng 100 sợi,https://shopee.vn/k%E1%BA%BDm-nhung-(-k%E1%BA%BDm-l%C3%B4ng)-b%C3%B3-kho%E1%BA%A3ng-100-s%E1%BB%A3i-i.221034172.13737225357?sp_atk=8d2dea93-e822-4c11-aabd-c6b2e4152717&xptdk=8d2dea93-e822-4c11-aabd-c6b2e4152717,4.73,5500 - 19500,108350000.0 - 384150000.0
"Máy Gắp Thú Mini Phi Hành Gia Kích Thước Lớn Có Nhạc Và Đèn Kèm Xu Đếm Thời Gian, Có Sẵn Nhiều Thú Bông Cho Trẻ Em",https://shopee.vn/M%C3%A1y-G%E1%BA%AFp-Th%C3%BA-Mini-Phi-H%C3%A0nh-Gia-K%C3%ADch-Th%C6%B0%E1%BB%9Bc-L%E1%BB%9Bn-C%C3%B3-Nh%E1%BA%A1c-V%C3%A0-%C4%90%C3%A8n-K%C3%A8m-Xu-%C4%90%E1%BA%BFm-Th%E1%BB%9Di-Gian-C%C3%B3-S%E1%BA%B5n-Nhi%E1%BB%81u-Th%C3%BA-B%C3%B4ng-Cho-Tr%E1%BA%BB-Em-i.775481605.20147341310?sp_atk=2f005aa4-4456-4f2f-8b4d-f933b0fae478&xptdk=2f005aa4-4456-4f2f-8b4d-f933b0fae478,4.901,429000 - 829000,858000000.0 - 1658000000.0
Hộp Mica trong suốt chống bụi Trưng bày sản phẩm - Hộp mica Trang trí,https://shopee.vn/H%E1%BB%99p-Mica-trong-su%E1%BB%91t-ch%E1%BB%91ng-b%E1%BB%A5i-Tr%C6%B0ng-b%C3%A0y-s%E1%BA%A3n-ph%E1%BA%A9m-H%E1%BB%99p-mica-Trang-tr%C3%AD-i.16536158.5518896767?sp_atk=c2cc9f58-071b-47d8-a2d8-8d4ea165026b&xptdk=c2cc9f58-071b-47d8-a2d8-8d4ea165026b,4.881,59000 - 269000,230100000.0 - 1049100000.0
MÔ HÌNH Đồ chơi lắp ráp kiểu lego kiếm nichirin sword anime kimetsu no yaiba và onepiece zoro enma kiếm 1 mét tỉ lệ 1:1,https://shopee.vn/M%C3%94-H%C3%8CNH-%C4%90%E1%BB%93-ch%C6%A1i-l%E1%BA%AFp-r%C3%A1p-ki%E1%BB%83u-lego-ki%E1%BA%BFm-nichirin-sword-anime-kimetsu-no-yaiba-v%C3%A0-onepiece-zoro-enma-ki%E1%BA%BFm-1-m%C3%A9t-t%E1%BB%89-l%E1%BB%87-1-1-i.238076890.19254199762?sp_atk=13a8a0d3-009d-4861-80c8-0c25194b6305&xptdk=13a8a0d3-009d-4861-80c8-0c25194b6305,4.795,360525 - 688750,396577500.0 - 757625000.0
Bộ Tranh Đính Đá Tự Làm Toàn Diện Họa Tiết Công Chúa Và Bướm Có Khung Dùng Làm Quà Tặng Cho Bạn Gái,https://shopee.vn/B%E1%BB%99-Tranh-%C4%90%C3%ADnh-%C4%90%C3%A1-T%E1%BB%B1-L%C3%A0m-To%C3%A0n-Di%E1%BB%87n-H%E1%BB%8Da-Ti%E1%BA%BFt-C%C3%B4ng-Ch%C3%BAa-V%C3%A0-B%C6%B0%E1%BB%9Bm-C%C3%B3-Khung-D%C3%B9ng-L%C3%A0m-Qu%C3%A0-T%E1%BA%B7ng-Cho-B%E1%BA%A1n-G%C3%A1i-i.886248988.21462532558?sp_atk=45d2b248-4436-476c-814f-631e337f20ea&xptdk=45d2b248-4436-476c-814f-631e337f20ea,4.791,39000 - 85000,74100000.0 - 161500000.0
