product_name,product_url,product_rating,product_price,product_revenue
Giày Thể Thao Cho Bé Trai Bé Gái Thời Trang Thoáng Khí Siêu Nhẹ M628(SIZE 21-35),https://shopee.vn/Gi%C3%A0y-Th%E1%BB%83-Thao-Cho-B%C3%A9-Trai-B%C3%A9-G%C3%A1i-Th%E1%BB%9Di-Trang-Tho%C3%A1ng-Kh%C3%AD-Si%C3%AAu-Nh%E1%BA%B9-M628(SIZE-21-35)-i.852572124.17189292340?sp_atk=bf261c0f-970f-4b3d-ab51-e5f37144930e&xptdk=bf261c0f-970f-4b3d-ab51-e5f37144930e,4.927,129000 - 152000,154800000.0 - 182400000.0
(FORM TO) Dép lê bé trai bé gái - Dép đế trấu siêu nhẹ mẫu mới DE2335,https://shopee.vn/(FORM-TO)-D%C3%A9p-l%C3%AA-b%C3%A9-trai-b%C3%A9-g%C3%A1i-D%C3%A9p-%C4%91%E1%BA%BF-tr%E1%BA%A5u-si%C3%AAu-nh%E1%BA%B9-m%E1%BA%ABu-m%E1%BB%9Bi-DE2335-i.21099915.13391044517?sp_atk=27200ee7-b158-4720-9802-337371165a82&xptdk=27200ee7-b158-4720-9802-337371165a82,4.857,157000,103306000.0
Sandal tập đi cho bé đế mềm chống trơn trượt có kèn kêu tít tít ( 812 ),https://shopee.vn/Sandal-t%E1%BA%ADp-%C4%91i-cho-b%C3%A9-%C4%91%E1%BA%BF-m%E1%BB%81m-ch%E1%BB%91ng-tr%C6%A1n-tr%C6%B0%E1%BB%A3t-c%C3%B3-k%C3%A8n-k%C3%AAu-t%C3%ADt-t%C3%ADt-(-812-)-i.92918696.3887551090?sp_atk=dd1cba53-9bdd-4bfa-88e5-85b019d958bf&xptdk=dd1cba53-9bdd-4bfa-88e5-85b019d958bf,4.928,87000,870000000.0
🔥Thời trang trẻ em Giày vải 🔥thêu Giày trẻ em Giày bé trai Giày dép bé gái giày vải dễ thương Pine031,https://shopee.vn/%F0%9F%94%A5Th%E1%BB%9Di-trang-tr%E1%BA%BB-em-Gi%C3%A0y-v%E1%BA%A3i-%F0%9F%94%A5th%C3%AAu-Gi%C3%A0y-tr%E1%BA%BB-em-Gi%C3%A0y-b%C3%A9-trai-Gi%C3%A0y-d%C3%A9p-b%C3%A9-g%C3%A1i-gi%C3%A0y-v%E1%BA%A3i-d%E1%BB%85-th%C6%B0%C6%A1ng-Pine031-i.824194754.18133669282?sp_atk=f5c6097a-51af-4c7a-aad9-8c9286524c97&xptdk=f5c6097a-51af-4c7a-aad9-8c9286524c97,4.942,179000 - 358000,232700000.0 - 465400000.0
Giày thể thao móc cổ thấp chất xịn cho bé trai bé gái size 25-36,https://shopee.vn/Gi%C3%A0y-th%E1%BB%83-thao-m%C3%B3c-c%E1%BB%95-th%E1%BA%A5p-ch%E1%BA%A5t-x%E1%BB%8Bn-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-size-25-36-i.6999435.21551279970?sp_atk=908a1a75-0879-4dcc-958f-8828e5ce14ca&xptdk=908a1a75-0879-4dcc-958f-8828e5ce14ca,4.813,220000 - 240000,330000000.0 - 360000000.0
PHOM NHỎ Dép Sục Cá Sấu Mắt To Siêu Cute Cho Bé Trai Bé Gái,https://shopee.vn/PHOM-NH%E1%BB%8E-D%C3%A9p-S%E1%BB%A5c-C%C3%A1-S%E1%BA%A5u-M%E1%BA%AFt-To-Si%C3%AAu-Cute-Cho-B%C3%A9-Trai-B%C3%A9-G%C3%A1i-i.47486928.22708582037?sp_atk=257093f0-ebba-46c5-9d19-c4546e75ff1d&xptdk=257093f0-ebba-46c5-9d19-c4546e75ff1d,4.785,45080 - 49000,81144000.0 - 88200000.0
Sandal cho bé quai hậu mũi cong chống vấp thời trang quai dán tiện lợi,https://shopee.vn/Sandal-cho-b%C3%A9-quai-h%E1%BA%ADu-m%C5%A9i-cong-ch%E1%BB%91ng-v%E1%BA%A5p-th%E1%BB%9Di-trang-quai-d%C3%A1n-ti%E1%BB%87n-l%E1%BB%A3i-i.361194924.18273028219?sp_atk=7ddcfa0e-6f7f-4c28-966b-d3cef3e2c165&xptdk=7ddcfa0e-6f7f-4c28-966b-d3cef3e2c165,4.885,121800 - 134400,79900800.0 - 88166400.0
Sandal quai hậu vải dạ kim tuyến,https://shopee.vn/Sandal-quai-h%E1%BA%ADu-v%E1%BA%A3i-d%E1%BA%A1-kim-tuy%E1%BA%BFn-i.19022040.2686909817?sp_atk=fd2a5a00-093d-4559-92ef-1f40bf0eee34&xptdk=fd2a5a00-093d-4559-92ef-1f40bf0eee34,4.699,55000,66000000.0
LOẠI 1_ Giày Thể thao NKIE cho bé trai bé gái siêu chất size 15-25,https://shopee.vn/LO%E1%BA%A0I-1_-Gi%C3%A0y-Th%E1%BB%83-thao-NKIE-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-si%C3%AAu-ch%E1%BA%A5t-size-15-25-i.78724698.13395664809?sp_atk=af062d5e-128c-4942-9d11-84cb3c8c61ec&xptdk=af062d5e-128c-4942-9d11-84cb3c8c61ec,4.931,119200 - 124800,98578400.0 - 103209600.0
Dép trẻ em quai ngang chữ B Lạc Hồng Store,https://shopee.vn/D%C3%A9p-tr%E1%BA%BB-em-quai-ngang-ch%E1%BB%AF-B-L%E1%BA%A1c-H%E1%BB%93ng-Store-i.83623366.19300517989?sp_atk=e8e2b0d1-9e04-4ff2-98db-4099aaf1e089&xptdk=e8e2b0d1-9e04-4ff2-98db-4099aaf1e089,4.738,90000,20520000.0
Giày sandal CHEERFUL MARIO đế mềm phong cách Hàn Quốc thời trang đi biển mùa hè dành cho trẻ em,https://shopee.vn/Gi%C3%A0y-sandal-CHEERFUL-MARIO-%C4%91%E1%BA%BF-m%E1%BB%81m-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-th%E1%BB%9Di-trang-%C4%91i-bi%E1%BB%83n-m%C3%B9a-h%C3%A8-d%C3%A0nh-cho-tr%E1%BA%BB-em-i.446643571.11989609422?sp_atk=346f392c-7016-48d6-92e5-87a7147df234&xptdk=346f392c-7016-48d6-92e5-87a7147df234,4.914,148500,178200000.0
Giày Thể Thao Bằng Da PU Thời Trang Dành Cho Bé Trai,https://shopee.vn/Gi%C3%A0y-Th%E1%BB%83-Thao-B%E1%BA%B1ng-Da-PU-Th%E1%BB%9Di-Trang-D%C3%A0nh-Cho-B%C3%A9-Trai-i.823404118.14690641789?sp_atk=7423b56e-1212-4a4f-a45a-3d6a6e5fa0aa&xptdk=7423b56e-1212-4a4f-a45a-3d6a6e5fa0aa,4.83,80000,50400000.0
Giày thể thao Das Supper xuất xịn bé trai,https://shopee.vn/Gi%C3%A0y-th%E1%BB%83-thao-Das-Supper-xu%E1%BA%A5t-x%E1%BB%8Bn-b%C3%A9-trai-i.84277741.19735986323?sp_atk=5097b276-1346-4c85-a3f8-34d6bb7c89f5&xptdk=5097b276-1346-4c85-a3f8-34d6bb7c89f5,4.865,350000 - 370000,273350000.0 - 288970000.0
SỤC HỞ MŨI SIÊU NHẸ TẬP ĐI SIÊU CUTE QUAI SAU CHO BÉ ( STICKER NGẪU NHIÊN ),https://shopee.vn/S%E1%BB%A4C-H%E1%BB%9E-M%C5%A8I-SI%C3%8AU-NH%E1%BA%B8-T%E1%BA%ACP-%C4%90I-SI%C3%8AU-CUTE-QUAI-SAU-CHO-B%C3%89-(-STICKER-NG%E1%BA%AAU-NHI%C3%8AN-)-i.146356987.20451528697?sp_atk=ba62dda8-499b-4dea-a6b0-33d5666d310a&xptdk=ba62dda8-499b-4dea-a6b0-33d5666d310a,4.861,6000 - 28000,3282000.0 - 15316000.0
Giày sandal chống trơn dễ thương dành cho bé 0-18 tháng giày búp bê,https://shopee.vn/Gi%C3%A0y-sandal-ch%E1%BB%91ng-tr%C6%A1n-d%E1%BB%85-th%C6%B0%C6%A1ng-d%C3%A0nh-cho-b%C3%A9-0-18-th%C3%A1ng-gi%C3%A0y-b%C3%BAp-b%C3%AA-i.71219183.2820370438?sp_atk=ad28cad8-09c6-4549-a103-27643ba78694&xptdk=ad28cad8-09c6-4549-a103-27643ba78694,4.874,22000 - 64000,30800000.0 - 89600000.0
"Giày wnc Native trẻ em siêu nhẹ - Giày đi mưa cho bé, chất liệu nhựa chống thấm nước",https://shopee.vn/Gi%C3%A0y-wnc-Native-tr%E1%BA%BB-em-si%C3%AAu-nh%E1%BA%B9-Gi%C3%A0y-%C4%91i-m%C6%B0a-cho-b%C3%A9-ch%E1%BA%A5t-li%E1%BB%87u-nh%E1%BB%B1a-ch%E1%BB%91ng-th%E1%BA%A5m-n%C6%B0%E1%BB%9Bc-i.4953724.9544442562?sp_atk=b1ffa452-0410-4f96-908d-6b58dbca2f22&xptdk=b1ffa452-0410-4f96-908d-6b58dbca2f22,4.954,156000,468000000.0
Giày thể thao cho bé-Giày KIKE siêu mềm nhẹ có quai dán hàng đẹp cho bé trai bé gái dáng Hàn Quốc M8898( Size 15-25 ),https://shopee.vn/Gi%C3%A0y-th%E1%BB%83-thao-cho-b%C3%A9-Gi%C3%A0y-KIKE-si%C3%AAu-m%E1%BB%81m-nh%E1%BA%B9-c%C3%B3-quai-d%C3%A1n-h%C3%A0ng-%C4%91%E1%BA%B9p-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-d%C3%A1ng-H%C3%A0n-Qu%E1%BB%91c-M8898(-Size-15-25-)-i.852572124.17086340808?sp_atk=0474491b-fe2b-40ba-907c-f0b9d1896ccf&xptdk=0474491b-fe2b-40ba-907c-f0b9d1896ccf,4.916,119000 - 139000,333200000.0 - 389200000.0
DÉP KẸP 1-5 TUỔI CHO BÉ SIÊU CƯNG (ẢNH THẬT KHÁCH MANG DÉP SHOP - DÉP KẸP MIHO SHOP🔥,https://shopee.vn/D%C3%89P-K%E1%BA%B8P-1-5-TU%E1%BB%94I-CHO-B%C3%89-SI%C3%8AU-C%C6%AFNG-(%E1%BA%A2NH-TH%E1%BA%ACT-KH%C3%81CH-MANG-D%C3%89P-SHOP-D%C3%89P-K%E1%BA%B8P-MIHO-SHOP%F0%9F%94%A5-i.47486928.2393320187?sp_atk=40ce72d6-a665-4318-b752-3fda2fbb441c&xptdk=40ce72d6-a665-4318-b752-3fda2fbb441c,4.894,39000,159900000.0
"Sandals A.didas trẻ em bản 1:1 siêu nhẹ. Dép A.didas mùa hè cho bé trai, bé gái",https://shopee.vn/Sandals-A.didas-tr%E1%BA%BB-em-b%E1%BA%A3n-1-1-si%C3%AAu-nh%E1%BA%B9.-D%C3%A9p-A.didas-m%C3%B9a-h%C3%A8-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-i.151580406.16992950783?sp_atk=87f6fc02-063f-4c01-b7f1-44506c410530&xptdk=87f6fc02-063f-4c01-b7f1-44506c410530,4.902,269000 - 280000,126430000.0 - 131600000.0
"[Hàng sẵn] Giày cho bé trai đế mềm màu trơn phong cách Hàn quốc cho bé- AL23, chất da mềm xịn sò- hàng QC cao cấp",https://shopee.vn/-H%C3%A0ng-s%E1%BA%B5n-Gi%C3%A0y-cho-b%C3%A9-trai-%C4%91%E1%BA%BF-m%E1%BB%81m-m%C3%A0u-tr%C6%A1n-phong-c%C3%A1ch-H%C3%A0n-qu%E1%BB%91c-cho-b%C3%A9-AL23-ch%E1%BA%A5t-da-m%E1%BB%81m-x%E1%BB%8Bn-s%C3%B2-h%C3%A0ng-QC-cao-c%E1%BA%A5p-i.45442151.7157304949?sp_atk=b66561d4-a506-4904-a598-26b5536752d9&xptdk=b66561d4-a506-4904-a598-26b5536752d9,4.992,187150,355585000.0
Dép bé trai_Dép siêu nhân trẻ em adda 31r1v ThaiLan,https://shopee.vn/D%C3%A9p-b%C3%A9-trai_D%C3%A9p-si%C3%AAu-nh%C3%A2n-tr%E1%BA%BB-em-adda-31r1v-ThaiLan-i.27919989.13858827821?sp_atk=be69323f-91eb-4426-ae88-4f0385262dbb&xptdk=be69323f-91eb-4426-ae88-4f0385262dbb,4.938,110000 - 125000,286000000.0 - 325000000.0
DÉP SỤC GẤU TẬP ĐI QUAI SAU HỞ MŨI SIÊU NHẸ CHO BÉ,https://shopee.vn/D%C3%89P-S%E1%BB%A4C-G%E1%BA%A4U-T%E1%BA%ACP-%C4%90I-QUAI-SAU-H%E1%BB%9E-M%C5%A8I-SI%C3%8AU-NH%E1%BA%B8-CHO-B%C3%89-i.146356987.21339627337?sp_atk=6ab1fe73-10c1-40de-8dda-21be3b28df4f&xptdk=6ab1fe73-10c1-40de-8dda-21be3b28df4f,4.67,6000 - 28000,5874000.0 - 27412000.0
"Giày đi học Style Hàn Quốc cho bé trai bé gái từ 5-17 tuổi giày đế mềm nhẹ, thời trang học đường đồng hành cùng bạn nhỏ",https://shopee.vn/Gi%C3%A0y-%C4%91i-h%E1%BB%8Dc-Style-H%C3%A0n-Qu%E1%BB%91c-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-t%E1%BB%AB-5-17-tu%E1%BB%95i-gi%C3%A0y-%C4%91%E1%BA%BF-m%E1%BB%81m-nh%E1%BA%B9-th%E1%BB%9Di-trang-h%E1%BB%8Dc-%C4%91%C6%B0%E1%BB%9Dng-%C4%91%E1%BB%93ng-h%C3%A0nh-c%C3%B9ng-b%E1%BA%A1n-nh%E1%BB%8F-i.461550220.13572031845?sp_atk=e22d3d54-c926-4b50-80f4-d8cc1a1abe22&xptdk=e22d3d54-c926-4b50-80f4-d8cc1a1abe22,4.868,196000,1136800000.0
"Dép tập đi cho bé, giày cho bé tập đi quai mềm đế chống trượt cho bé (Siêu nhẹ)",https://shopee.vn/D%C3%A9p-t%E1%BA%ADp-%C4%91i-cho-b%C3%A9-gi%C3%A0y-cho-b%C3%A9-t%E1%BA%ADp-%C4%91i-quai-m%E1%BB%81m-%C4%91%E1%BA%BF-ch%E1%BB%91ng-tr%C6%B0%E1%BB%A3t-cho-b%C3%A9-(Si%C3%AAu-nh%E1%BA%B9)-i.16280665.19417077376?sp_atk=ab1b4613-9922-4ff2-87b1-9e93cf33c244&xptdk=ab1b4613-9922-4ff2-87b1-9e93cf33c244,4.668,24000 - 26000,213600000.0 - 231400000.0
DÉP TỔ ONG NGHÌN LỖ HUYỀN THOẠI PHIÊN BẢN MINI CƯNG XỈU CHO BÉ,https://shopee.vn/D%C3%89P-T%E1%BB%94-ONG-NGH%C3%8CN-L%E1%BB%96-HUY%E1%BB%80N-THO%E1%BA%A0I-PHI%C3%8AN-B%E1%BA%A2N-MINI-C%C6%AFNG-X%E1%BB%88U-CHO-B%C3%89-i.614529953.18817960821?sp_atk=b2a055f3-6d7d-44a2-a99f-496239046ef8&xptdk=b2a055f3-6d7d-44a2-a99f-496239046ef8,4.722,9900,16830000.0
"Dép hở mũi cho bé , sục cho bé trai bé gái siêu nhẹ chống trơn trượt B-2324",https://shopee.vn/D%C3%A9p-h%E1%BB%9F-m%C5%A9i-cho-b%C3%A9-s%E1%BB%A5c-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-si%C3%AAu-nh%E1%BA%B9-ch%E1%BB%91ng-tr%C6%A1n-tr%C6%B0%E1%BB%A3t-B-2324-i.48726729.15675735184?sp_atk=a5f1fdd1-c2ba-49bc-a9b2-22b8df149086&xptdk=a5f1fdd1-c2ba-49bc-a9b2-22b8df149086,4.792,55000,121000000.0
Giày thể thao cho bé-Giày bốt cao cổ KIKE siêu mềm nhẹ có quai dán hàng đẹp cho bé trai bé gái dáng Hàn Quốc cực chất C1,https://shopee.vn/Gi%C3%A0y-th%E1%BB%83-thao-cho-b%C3%A9-Gi%C3%A0y-b%E1%BB%91t-cao-c%E1%BB%95-KIKE-si%C3%AAu-m%E1%BB%81m-nh%E1%BA%B9-c%C3%B3-quai-d%C3%A1n-h%C3%A0ng-%C4%91%E1%BA%B9p-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-d%C3%A1ng-H%C3%A0n-Qu%E1%BB%91c-c%E1%BB%B1c-ch%E1%BA%A5t-C1-i.45303655.11759298296?sp_atk=feea3d1f-b494-4ead-9dbf-613d47447349&xptdk=feea3d1f-b494-4ead-9dbf-613d47447349,4.924,147560 - 168000,929628000.0 - 1058400000.0
Dép sandal cho bé Dép tập đi,https://shopee.vn/D%C3%A9p-sandal-cho-b%C3%A9-D%C3%A9p-t%E1%BA%ADp-%C4%91i-i.12141750.1473863569?sp_atk=dbff8868-f1bf-45de-b388-c411359798b6&xptdk=dbff8868-f1bf-45de-b388-c411359798b6,4.953,81000,162000000.0
Dép xỏ ngón bé trai - bé gái( có gắn đế cao su)( đặt chênh 1sz nhé mom),https://shopee.vn/D%C3%A9p-x%E1%BB%8F-ng%C3%B3n-b%C3%A9-trai-b%C3%A9-g%C3%A1i(-c%C3%B3-g%E1%BA%AFn-%C4%91%E1%BA%BF-cao-su)(-%C4%91%E1%BA%B7t-ch%C3%AAnh-1sz-nh%C3%A9-mom)-i.48882427.18657561403?sp_atk=fd2c9605-5923-4d78-bc56-e4dc9da16adb&xptdk=fd2c9605-5923-4d78-bc56-e4dc9da16adb,4.846,64800 - 72000,54043200.0 - 60048000.0
Sandal Bé Trai Quai Dán Dù HaM(có lỗi),https://shopee.vn/Sandal-B%C3%A9-Trai-Quai-D%C3%A1n-D%C3%B9-HaM(c%C3%B3-l%E1%BB%97i)-i.60813915.20174564983?sp_atk=3fcd9537-f6a1-4c27-a206-a621a48435d8&xptdk=3fcd9537-f6a1-4c27-a206-a621a48435d8,5.0,209000,11913000.0
TĂNG SIZE Giày Thể Thao Cao Cổ Siêu Nhẹ Quai Dính Năng Động Cho Bé Trai K063,https://shopee.vn/T%C4%82NG-SIZE-Gi%C3%A0y-Th%E1%BB%83-Thao-Cao-C%E1%BB%95-Si%C3%AAu-Nh%E1%BA%B9-Quai-D%C3%ADnh-N%C4%83ng-%C4%90%E1%BB%99ng-Cho-B%C3%A9-Trai-K063-i.393989588.21656724667?sp_atk=41b4a371-0db3-4443-8954-c50a86b4d876&xptdk=41b4a371-0db3-4443-8954-c50a86b4d876,4.908,145000 - 150000,188500000.0 - 195000000.0
Dép sục Chính Hãng Mario cho bé sticker 3D thỏ gấu chất liệu nhựa EVA siêu nhẹ đế chống trơn trượt cho bé trai bé gái,https://shopee.vn/D%C3%A9p-s%E1%BB%A5c-Ch%C3%ADnh-H%C3%A3ng-Mario-cho-b%C3%A9-sticker-3D-th%E1%BB%8F-g%E1%BA%A5u-ch%E1%BA%A5t-li%E1%BB%87u-nh%E1%BB%B1a-EVA-si%C3%AAu-nh%E1%BA%B9-%C4%91%E1%BA%BF-ch%E1%BB%91ng-tr%C6%A1n-tr%C6%B0%E1%BB%A3t-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-i.28090772.23223320619?sp_atk=7194fcf2-4709-401f-99bd-87ef8c11202a&xptdk=7194fcf2-4709-401f-99bd-87ef8c11202a,4.917,89000,36846000.0
Dép bé trai bé gái - Dép lê cho bé quai dán Nekisoo đế siêu nhẹ đi êm chân và chống trơn trượt tốt mẫu mới nhất M3089,https://shopee.vn/D%C3%A9p-b%C3%A9-trai-b%C3%A9-g%C3%A1i-D%C3%A9p-l%C3%AA-cho-b%C3%A9-quai-d%C3%A1n-Nekisoo-%C4%91%E1%BA%BF-si%C3%AAu-nh%E1%BA%B9-%C4%91i-%C3%AAm-ch%C3%A2n-v%C3%A0-ch%E1%BB%91ng-tr%C6%A1n-tr%C6%B0%E1%BB%A3t-t%E1%BB%91t-m%E1%BA%ABu-m%E1%BB%9Bi-nh%E1%BA%A5t-M3089-i.45303655.9917631838?sp_atk=2fdc2b07-ed6d-46da-bdec-66d6ea235f2e&xptdk=2fdc2b07-ed6d-46da-bdec-66d6ea235f2e,4.93,73000 - 78300,313900000.0 - 336690000.0
Dép xăng đan cao su cho bé trai và bé gái mềm êm chân KID 700,https://shopee.vn/D%C3%A9p-x%C4%83ng-%C4%91an-cao-su-cho-b%C3%A9-trai-v%C3%A0-b%C3%A9-g%C3%A1i-m%E1%BB%81m-%C3%AAm-ch%C3%A2n-KID-700-i.14794241.22822177809?sp_atk=691f108e-71fa-4a71-ba23-53abc5c2e35d&xptdk=691f108e-71fa-4a71-ba23-53abc5c2e35d,4.81,33500 - 60300,103850000.0 - 186930000.0
Giày thể thao thấp cổ cho bé trai bé gái quai dán NKIE phối dây siêu xinh chất da PU mềm nhẹ phong cách Hàn Quốc FOM BÉ,https://shopee.vn/Gi%C3%A0y-th%E1%BB%83-thao-th%E1%BA%A5p-c%E1%BB%95-cho-b%C3%A9-trai-b%C3%A9-g%C3%A1i-quai-d%C3%A1n-NKIE-ph%E1%BB%91i-d%C3%A2y-si%C3%AAu-xinh-ch%E1%BA%A5t-da-PU-m%E1%BB%81m-nh%E1%BA%B9-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-FOM-B%C3%89-i.123336813.11756532533?sp_atk=70dbf69a-b916-49e1-8f54-050e6f2d7af8&xptdk=70dbf69a-b916-49e1-8f54-050e6f2d7af8,4.92,123000 - 230000,1242300000.0 - 2323000000.0
"Guốc Gỗ bé gái bé trai, quai nhung Hội Đồng (size 0-6) guốc mộc áo dài, bà ba, yếm, chụp ảnh, diễn văn nghệ",https://shopee.vn/Gu%E1%BB%91c-G%E1%BB%97-b%C3%A9-g%C3%A1i-b%C3%A9-trai-quai-nhung-H%E1%BB%99i-%C4%90%E1%BB%93ng-(size-0-6)-gu%E1%BB%91c-m%E1%BB%99c-%C3%A1o-d%C3%A0i-b%C3%A0-ba-y%E1%BA%BFm-ch%E1%BB%A5p-%E1%BA%A3nh-di%E1%BB%85n-v%C4%83n-ngh%E1%BB%87-i.68386955.21158792694?sp_atk=8944f208-1112-4a12-988a-3e14e3cdd4bd&xptdk=8944f208-1112-4a12-988a-3e14e3cdd4bd,4.897,55000 - 69000,99000000.0 - 124200000.0
dép h đen cho bé . bé trai bé gái đều mang được tăng lên 1 size cho bé nhé,https://shopee.vn/d%C3%A9p-h-%C4%91en-cho-b%C3%A9-.-b%C3%A9-trai-b%C3%A9-g%C3%A1i-%C4%91%E1%BB%81u-mang-%C4%91%C6%B0%E1%BB%A3c-t%C4%83ng-l%C3%AAn-1-size-cho-b%C3%A9-nh%C3%A9-i.55604364.20548419079?sp_atk=15dde96a-77e5-4985-a14f-f8390333eb08&xptdk=15dde96a-77e5-4985-a14f-f8390333eb08,4.263,69000,24840000.0
