product_name,product_url,product_rating,product_price,product_revenue
Gối ngủ AMILA hỗ trợ vùng hông cho phụ nữ mang thai,https://shopee.vn/G%E1%BB%91i-ng%E1%BB%A7-AMILA-h%E1%BB%97-tr%E1%BB%A3-v%C3%B9ng-h%C3%B4ng-cho-ph%E1%BB%A5-n%E1%BB%AF-mang-thai-i.619025298.22766097797?sp_atk=ef1fa2d2-548f-499f-ae4b-c81165601255&xptdk=ef1fa2d2-548f-499f-ae4b-c81165601255,4.45,384000 - 409000,52224000.0 - 55624000.0
viêm lộ tuyến hằng thu,https://shopee.vn/vi%C3%AAm-l%E1%BB%99-tuy%E1%BA%BFn-h%E1%BA%B1ng-thu-i.265463300.9249854576?sp_atk=2cb53a94-3f59-4c6a-bcd0-59eaa301ebb9&xptdk=2cb53a94-3f59-4c6a-bcd0-59eaa301ebb9,4.804,769000,129192000.0
Áo vắt sữa rảnh tay độc quyền Nuôi Con Sữa Mẹ,https://shopee.vn/%C3%81o-v%C4%83%CC%81t-s%C6%B0%CC%83a-ra%CC%89nh-tay-%C4%91%E1%BB%99c-quy%E1%BB%81n-Nu%C3%B4i-Con-S%C6%B0%CC%83a-M%E1%BA%B9-i.29202454.417329799?sp_atk=5d0fdd93-1be4-41ef-9111-9e9c91c77585&xptdk=5d0fdd93-1be4-41ef-9111-9e9c91c77585,4.962,200000,340000000.0
Michley Đầm Sườn Xám Dáng Rộng In Hoạt Hình Thời Trang Mùa Thu Cho Mẹ Bầu,https://shopee.vn/Michley-%C4%90%E1%BA%A7m-S%C6%B0%E1%BB%9Dn-X%C3%A1m-D%C3%A1ng-R%E1%BB%99ng-In-Ho%E1%BA%A1t-H%C3%ACnh-Th%E1%BB%9Di-Trang-M%C3%B9a-Thu-Cho-M%E1%BA%B9-B%E1%BA%A7u-i.947039707.18192159426?sp_atk=400880e5-f75a-4718-a4ae-6f7104423c40&xptdk=400880e5-f75a-4718-a4ae-6f7104423c40,5.0,196000,3724000.0
"Áo lót cho mẹ bầu và sau sinh, áo cho bé ti mẫu mới",https://shopee.vn/%C3%81o-l%C3%B3t-cho-m%E1%BA%B9-b%E1%BA%A7u-v%C3%A0-sau-sinh-%C3%A1o-cho-b%C3%A9-ti-m%E1%BA%ABu-m%E1%BB%9Bi-i.726887.7262182067?sp_atk=9f13cc51-3a1a-4700-b0bb-5038db6c7822&xptdk=9f13cc51-3a1a-4700-b0bb-5038db6c7822,4.948,35000,9975000.0
Gối bầu cánh tiên Carekids gối bà bầu giảm đau lưng đỡ bụng cho bà bầu một giấc ngủ ngon Vipkid,https://shopee.vn/G%E1%BB%91i-b%E1%BA%A7u-c%C3%A1nh-ti%C3%AAn-Carekids-g%E1%BB%91i-b%C3%A0-b%E1%BA%A7u-gi%E1%BA%A3m-%C4%91au-l%C6%B0ng-%C4%91%E1%BB%A1-b%E1%BB%A5ng-cho-b%C3%A0-b%E1%BA%A7u-m%E1%BB%99t-gi%E1%BA%A5c-ng%E1%BB%A7-ngon-Vipkid-i.540980110.22756522231?sp_atk=09fa259f-5c3c-478c-b8f0-76c710d4618d&xptdk=09fa259f-5c3c-478c-b8f0-76c710d4618d,3.0,119000 - 249000,2380000000.0 - 4980000000.0
"Gối cho con bú và ngủ cao cấp, Có dây deo, gối kê đầu, chống trượt, chóng trào ngược sữa cho bé",https://shopee.vn/G%E1%BB%91i-cho-con-b%C3%BA-v%C3%A0-ng%E1%BB%A7-cao-c%E1%BA%A5p-C%C3%B3-d%C3%A2y-deo-g%E1%BB%91i-k%C3%AA-%C4%91%E1%BA%A7u-ch%E1%BB%91ng-tr%C6%B0%E1%BB%A3t-ch%C3%B3ng-tr%C3%A0o-ng%C6%B0%E1%BB%A3c-s%E1%BB%AFa-cho-b%C3%A9-i.86468549.12901882864?sp_atk=538cc925-6d01-44dd-84d3-b7d506cbc8b3&xptdk=538cc925-6d01-44dd-84d3-b7d506cbc8b3,4.835,269000,124816000.0
GỐi CHỮ U Bà Bầu(vải nhung mịn -vải cottong 100% )đổ buôn số lượng,https://shopee.vn/G%E1%BB%90i-CH%E1%BB%AE-U-B%C3%A0-B%E1%BA%A7u(v%E1%BA%A3i-nhung-mi%CC%A3n-v%E1%BA%A3i-cottong-100-)%C4%91%E1%BB%95-bu%C3%B4n-s%E1%BB%91-l%C6%B0%E1%BB%A3ng-i.169472495.3335090743?sp_atk=6db226cf-865a-490f-9163-38bf21c11c34&xptdk=6db226cf-865a-490f-9163-38bf21c11c34,4.865,93000 - 195000,613800000.0 - 1287000000.0
Trọn gói đi sinh / combo đi sinh cho mẹ và bé 1.755 triệu ( set 1.755 tr- hàng như hình)-tặng giỏ nhựa đi sinh,https://shopee.vn/Tr%E1%BB%8Dn-g%C3%B3i-%C4%91i-sinh-combo-%C4%91i-sinh-cho-m%E1%BA%B9-v%C3%A0-b%C3%A9-1.755-tri%E1%BB%87u-(-set-1.755-tr-h%C3%A0ng-nh%C6%B0-h%C3%ACnh)-t%E1%BA%B7ng-gi%E1%BB%8F-nh%E1%BB%B1a-%C4%91i-sinh-i.327955431.6664662204?sp_atk=8107aae9-a96e-4aa9-a097-32636b40bdb0&xptdk=8107aae9-a96e-4aa9-a097-32636b40bdb0,5.0,1400000 - 1755000,64400000.0 - 80730000.0
Gối bầu gối bầu cánh tiên oogaa cao cấp 2 lớp,https://shopee.vn/G%E1%BB%91i-b%E1%BA%A7u-g%E1%BB%91i-b%E1%BA%A7u-c%C3%A1nh-ti%C3%AAn-oogaa-cao-c%E1%BA%A5p-2-l%E1%BB%9Bp-i.236394791.7491734527?sp_atk=c86a90c6-c62a-4b20-9d8b-9c04e0c297ba&xptdk=c86a90c6-c62a-4b20-9d8b-9c04e0c297ba,4.803,186000 - 199000,260400000.0 - 278600000.0
