product_name,product_url,product_rating,product_price,product_revenue
"[ SẴN 1 SỐ SIZE ] Giày Lười Búp Bê Nữ Phong Cách Ullzang, Giày Lotte Da Bóng Thời Trang",https://shopee.vn/-S%E1%BA%B4N-1-S%E1%BB%90-SIZE-Gi%C3%A0y-L%C6%B0%E1%BB%9Di-B%C3%BAp-B%C3%AA-N%E1%BB%AF-Phong-C%C3%A1ch-Ullzang-Gi%C3%A0y-Lotte-Da-B%C3%B3ng-Th%E1%BB%9Di-Trang-i.51284408.21632718620?sp_atk=8f21c26e-7c17-48c0-bfe8-df1c69f58b40&xptdk=8f21c26e-7c17-48c0-bfe8-df1c69f58b40,4.932,181830,309111000.0
Atikota Giày Da Mũi Tròn Đế Dày Thoải Mái Phong Cách Retro Cho Nữ,https://shopee.vn/Atikota-Gi%C3%A0y-Da-M%C5%A9i-Tr%C3%B2n-%C4%90%E1%BA%BF-D%C3%A0y-Tho%E1%BA%A3i-M%C3%A1i-Phong-C%C3%A1ch-Retro-Cho-N%E1%BB%AF-i.724647646.17980001124?sp_atk=fd01a37b-3162-462d-b35b-81816aa6f2e2&xptdk=fd01a37b-3162-462d-b35b-81816aa6f2e2,4.792,195760,313216000.0
BAILUDAREN. Giày Búp Bê Mũi Vuông Đế Bằng Phong Cách Pháp Thời Trang Cho Nữ,https://shopee.vn/BAILUDAREN.-Gi%C3%A0y-B%C3%BAp-B%C3%AA-M%C5%A9i-Vu%C3%B4ng-%C4%90%E1%BA%BF-B%E1%BA%B1ng-Phong-C%C3%A1ch-Ph%C3%A1p-Th%E1%BB%9Di-Trang-Cho-N%E1%BB%AF-i.984696251.22778359332?sp_atk=b83f2e9e-d898-4d95-bb8e-7e268511b5a4&xptdk=b83f2e9e-d898-4d95-bb8e-7e268511b5a4,4.907,165000,119955000.0
Giày Nữ Prada Da Bóng Đế Độn Kiểu Dáng Thời Trang Hot Trend P-004,https://shopee.vn/Gi%C3%A0y-N%E1%BB%AF-Prada-Da-B%C3%B3ng-%C4%90%E1%BA%BF-%C4%90%E1%BB%99n-Ki%E1%BB%83u-D%C3%A1ng-Th%E1%BB%9Di-Trang-Hot-Trend-P-004-i.950094292.22085560664?sp_atk=efd5720e-c462-46ba-bd67-babd49d44bc7&xptdk=efd5720e-c462-46ba-bd67-babd49d44bc7,4.937,229000,664100000.0
"Giày Lolita Nữ Thắt Nơ Quai Ngọc , Giày búp bê nữ mũi tròn đế cao 5p (Form Rộng)",https://shopee.vn/Gi%C3%A0y-Lolita-N%E1%BB%AF-Th%E1%BA%AFt-N%C6%A1-Quai-Ng%E1%BB%8Dc-Gi%C3%A0y-b%C3%BAp-b%C3%AA-n%E1%BB%AF-m%C5%A9i-tr%C3%B2n-%C4%91%E1%BA%BF-cao-5p-(Form-R%E1%BB%99ng)-i.132482029.14492214415?sp_atk=7abbb2a1-efc8-4d40-993c-9ae5ffb56c98&xptdk=7abbb2a1-efc8-4d40-993c-9ae5ffb56c98,4.683,39000 - 105000,46800000.0 - 126000000.0
Giày Sục Đốc Khóa Ngang DKN66 Da Bóng Đế Cao 6cm Nâng Chiều Cao Hàng Da Cao Cấp TRANGBIHUE,https://shopee.vn/Gi%C3%A0y-S%E1%BB%A5c-%C4%90%E1%BB%91c-Kh%C3%B3a-Ngang-DKN66-Da-B%C3%B3ng-%C4%90%E1%BA%BF-Cao-6cm-N%C3%A2ng-Chi%E1%BB%81u-Cao-H%C3%A0ng-Da-Cao-C%E1%BA%A5p-TRANGBIHUE-i.18750176.16893226476?sp_atk=32a2c65b-82bf-4184-a49b-21acba04ed63&xptdk=32a2c65b-82bf-4184-a49b-21acba04ed63,4.76,129000 - 139000,57792000.0 - 62272000.0
"Dép sục cross classic crush unisex đế cao 5.2 cm tặng kèm 12 stickers 3D hoặc 18 hình 2D gắn dép, full tag",https://shopee.vn/D%C3%A9p-s%E1%BB%A5c-cross-classic-crush-unisex-%C4%91%E1%BA%BF-cao-5.2-cm-t%E1%BA%B7ng-k%C3%A8m-12-stickers-3D-ho%E1%BA%B7c-18-h%C3%ACnh-2D-g%E1%BA%AFn-d%C3%A9p-full-tag-i.408860384.20788071464?sp_atk=3ad48088-b2f5-4799-9d2e-6df5bb5bf539&xptdk=3ad48088-b2f5-4799-9d2e-6df5bb5bf539,4.981,345000 - 445000,483000000.0 - 623000000.0
[SẴN HÀNG] Giày bệt nữ tiểu thư quai xích hở gót cnk hàng xuất xịn fullbox,https://shopee.vn/-S%E1%BA%B4N-H%C3%80NG-Gi%C3%A0y-b%E1%BB%87t-n%E1%BB%AF-ti%E1%BB%83u-th%C6%B0-quai-x%C3%ADch-h%E1%BB%9F-g%C3%B3t-cnk-h%C3%A0ng-xu%E1%BA%A5t-x%E1%BB%8Bn-fullbox-i.781501175.23108081904?sp_atk=c7abc614-5b98-4514-8e41-44905227e74c&xptdk=c7abc614-5b98-4514-8e41-44905227e74c,4.793,359000,574400000.0
"Dép sục baya crocs unisex cho người lớn, hàng xuất dư( tặng kèm 12 sticker)",https://shopee.vn/D%C3%A9p-s%E1%BB%A5c-baya-crocs-unisex-cho-ng%C6%B0%E1%BB%9Di-l%E1%BB%9Bn-h%C3%A0ng-xu%E1%BA%A5t-d%C6%B0(-t%E1%BA%B7ng-k%C3%A8m-12-sticker)-i.571104484.19068057563?sp_atk=dfa7bb0c-c8b4-45a1-9a70-c123853279ac&xptdk=dfa7bb0c-c8b4-45a1-9a70-c123853279ac,4.841,250000,325000000.0
Yunguang Giày Da Đế Dày Phong Cách Nhật Bản Cho Nữ Sinh,https://shopee.vn/Yunguang-Gi%C3%A0y-Da-%C4%90%E1%BA%BF-D%C3%A0y-Phong-C%C3%A1ch-Nh%E1%BA%ADt-B%E1%BA%A3n-Cho-N%E1%BB%AF-Sinh-i.984690755.21691230592?sp_atk=cac4b92e-def0-4e47-a106-4cc0a1878282&xptdk=cac4b92e-def0-4e47-a106-4cc0a1878282,4.826,143000,486200000.0
"Dép cross, Dép sục nữ nam duet hàn quốc đi mưa cao cấp đẹp nhất tặng 12 sticker",https://shopee.vn/D%C3%A9p-cross-D%C3%A9p-s%E1%BB%A5c-n%E1%BB%AF-nam-duet-h%C3%A0n-qu%E1%BB%91c-%C4%91i-m%C6%B0a-cao-c%E1%BA%A5p-%C4%91%E1%BA%B9p-nh%E1%BA%A5t-t%E1%BA%B7ng-12-sticker-i.916927538.23559648456?sp_atk=60beedf8-b0bc-4c3e-8da4-b6dfae4f02c1&xptdk=60beedf8-b0bc-4c3e-8da4-b6dfae4f02c1,4.72,50000 - 58000,11450000.0 - 13282000.0
MANYUCHUN giày búp bê nữ đế cao lolita Mary Jane Đế da mềm đế thời Màu sắc đa dạng Điệu đà Đi biển Đẳng cấp FLF23A0NZ6 42Z231019,https://shopee.vn/MANYUCHUN-gi%C3%A0y-b%C3%BAp-b%C3%AA-n%E1%BB%AF-%C4%91%E1%BA%BF-cao-lolita-Mary-Jane-%C4%90%E1%BA%BF-da-m%E1%BB%81m-%C4%91%E1%BA%BF-th%E1%BB%9Di-M%C3%A0u-s%E1%BA%AFc-%C4%91a-d%E1%BA%A1ng-%C4%90i%E1%BB%87u-%C4%91%C3%A0-%C4%90i-bi%E1%BB%83n-%C4%90%E1%BA%B3ng-c%E1%BA%A5p-FLF23A0NZ6-42Z231019-i.1032538471.23558342359?sp_atk=4de0d7ba-7528-473b-84e0-bea982f1ca02&xptdk=4de0d7ba-7528-473b-84e0-bea982f1ca02,4.486,138000,16422000.0
Giày búp bê lolita nữ Quai Ngọc độn đế 7cm(form to đặt lùi 1sz),https://shopee.vn/Gi%C3%A0y-b%C3%BAp-b%C3%AA-lolita-n%E1%BB%AF-Quai-Ng%E1%BB%8Dc-%C4%91%E1%BB%99n-%C4%91%E1%BA%BF-7cm(form-to-%C4%91%E1%BA%B7t-l%C3%B9i-1sz)-i.128545895.23333737621?sp_atk=2635e08d-56dc-410c-8910-48b4bff8961a&xptdk=2635e08d-56dc-410c-8910-48b4bff8961a,4.786,50000 - 190000,90000000.0 - 342000000.0
Giày Lười Đế Bằng Thời Trang Dành Cho Nữ,https://shopee.vn/Gi%C3%A0y-L%C6%B0%E1%BB%9Di-%C4%90%E1%BA%BF-B%E1%BA%B1ng-Th%E1%BB%9Di-Trang-D%C3%A0nh-Cho-N%E1%BB%AF-i.984686545.23482746388?sp_atk=de249908-8c0d-448d-a97e-a0a51a714be5&xptdk=de249908-8c0d-448d-a97e-a0a51a714be5,4.869,66000,19602000.0
"Giày nữ độn đế quai cài đế 5cm Cao Cấp (chân gầy, thon đặt lùi 1sz)",https://shopee.vn/Gi%C3%A0y-n%E1%BB%AF-%C4%91%E1%BB%99n-%C4%91%E1%BA%BF-quai-c%C3%A0i-%C4%91%E1%BA%BF-5cm-Cao-C%E1%BA%A5p-(ch%C3%A2n-g%E1%BA%A7y-thon-%C4%91%E1%BA%B7t-l%C3%B9i-1sz)-i.98886962.10345551667?sp_atk=35d14a94-da11-42e6-8cd8-846e79f2bfe1&xptdk=35d14a94-da11-42e6-8cd8-846e79f2bfe1,4.762,95000 - 105000,1054500000.0 - 1165500000.0
Dép Sục Cross Quai Hậu Gắn kèm Sticker Cún con,https://shopee.vn/D%C3%A9p-S%E1%BB%A5c-Cross-Quai-H%E1%BA%ADu-G%E1%BA%AFn-k%C3%A8m-Sticker-C%C3%BAn-con-i.217914504.23877423157?sp_atk=ef5aca2a-d541-4a28-952c-22cd6aa53ba5&xptdk=ef5aca2a-d541-4a28-952c-22cd6aa53ba5,4.819,45000 - 60000,99000000.0 - 132000000.0
Yunguang Giày Cao Gót Mũi Tròn Bằng Da Đế Dày Phong Cách retro Nhật Bản,https://shopee.vn/Yunguang-Gi%C3%A0y-Cao-G%C3%B3t-M%C5%A9i-Tr%C3%B2n-B%E1%BA%B1ng-Da-%C4%90%E1%BA%BF-D%C3%A0y-Phong-C%C3%A1ch-retro-Nh%E1%BA%ADt-B%E1%BA%A3n-i.984690755.19483466382?sp_atk=d2d86e68-4ce6-4639-8ef5-b82f9ac26a94&xptdk=d2d86e68-4ce6-4639-8ef5-b82f9ac26a94,4.929,139000,56573000.0
CHENRUISEN Giày búp bê Mary Jane vintage Anh quốc thời trang mới mùa hè 2023 cho nữ FLF23A0RBX 43Z231023,https://shopee.vn/CHENRUISEN-Gi%C3%A0y-b%C3%BAp-b%C3%AA-Mary-Jane-vintage-Anh-qu%E1%BB%91c-th%E1%BB%9Di-trang-m%E1%BB%9Bi-m%C3%B9a-h%C3%A8-2023-cho-n%E1%BB%AF-FLF23A0RBX-43Z231023-i.1058249016.22858802797?sp_atk=fc92fda9-d4c7-45c2-b4c3-08c364fa21cc&xptdk=fc92fda9-d4c7-45c2-b4c3-08c364fa21cc,4.388,149000,24883000.0
Sục Gấu bia Brích hàng chuẩn ĐẸP KÈM CLIP THẬT,https://shopee.vn/S%E1%BB%A5c-G%E1%BA%A5u-bia-Br%C3%ADch-h%C3%A0ng-chu%E1%BA%A9n-%C4%90%E1%BA%B8P-K%C3%88M-CLIP-TH%E1%BA%ACT-i.18410631.20447437974?sp_atk=26e3c4d1-7052-4d11-898e-62888f6faf11&xptdk=26e3c4d1-7052-4d11-898e-62888f6faf11,4.374,25123 - 39123,143201100.0 - 223001100.0
Giày bệt nữ giày búp bê tiểu thư mũi tròn quai ngang phong cách sang chảnh hàng hót mùa thu đông D8675,https://shopee.vn/Gi%C3%A0y-b%E1%BB%87t-n%E1%BB%AF-gi%C3%A0y-b%C3%BAp-b%C3%AA-ti%E1%BB%83u-th%C6%B0-m%C5%A9i-tr%C3%B2n-quai-ngang-phong-c%C3%A1ch-sang-ch%E1%BA%A3nh-h%C3%A0ng-h%C3%B3t-m%C3%B9a-thu-%C4%91%C3%B4ng-D8675-i.466985962.21751680067?sp_atk=9ebc5697-7bff-4d23-8506-5ac7877df264&xptdk=9ebc5697-7bff-4d23-8506-5ac7877df264,4.876,255000 - 275000,280500000.0 - 302500000.0
Giày bốt đốc nữ🔥 XUKA tiện lợi mã T11🔥 da lỳ siêu đẹp mẫu mới 2023- TĂNG SIZE giúp shop,https://shopee.vn/Gi%C3%A0y-b%E1%BB%91t-%C4%91%E1%BB%91c-n%E1%BB%AF%F0%9F%94%A5-XUKA-ti%E1%BB%87n-l%E1%BB%A3i-m%C3%A3-T11%F0%9F%94%A5-da-l%E1%BB%B3-si%C3%AAu-%C4%91%E1%BA%B9p-m%E1%BA%ABu-m%E1%BB%9Bi-2023-T%C4%82NG-SIZE-gi%C3%BAp-shop-i.136041676.23302401590?sp_atk=ad1a0b6c-534c-42ff-bb94-387e0f4a558d&xptdk=ad1a0b6c-534c-42ff-bb94-387e0f4a558d,4.798,37000 - 123000,721500000.0 - 2398500000.0
[SHIN] Sục nữ taobao đế cao 3cm SU-S201 bản fullbox cao cấp - Sục nữ đi chơi da mềm bản store,https://shopee.vn/-SHIN-S%E1%BB%A5c-n%E1%BB%AF-taobao-%C4%91%E1%BA%BF-cao-3cm-SU-S201-b%E1%BA%A3n-fullbox-cao-c%E1%BA%A5p-S%E1%BB%A5c-n%E1%BB%AF-%C4%91i-ch%C6%A1i-da-m%E1%BB%81m-b%E1%BA%A3n-store-i.238071071.18184558713?sp_atk=9f637a93-4ae5-4fc9-baa6-9e7d7a85c168&xptdk=9f637a93-4ae5-4fc9-baa6-9e7d7a85c168,4.941,189000 - 195000,115101000.0 - 118755000.0
Giày nữ mũi tròn quai dán miu đế 5p qc full ( hộp trắng loại đẹp tặng kèm tất),https://shopee.vn/Gi%C3%A0y-n%E1%BB%AF-m%C5%A9i-tr%C3%B2n-quai-d%C3%A1n-miu-%C4%91%E1%BA%BF-5p-qc-full-(-h%E1%BB%99p-tr%E1%BA%AFng-lo%E1%BA%A1i-%C4%91%E1%BA%B9p-t%E1%BA%B7ng-k%C3%A8m-t%E1%BA%A5t)-i.607854071.19094336519?sp_atk=f0f475b8-d2d8-4a09-8e42-0aa66afef040&xptdk=f0f475b8-d2d8-4a09-8e42-0aa66afef040,4.947,255000 - 261000,69360000.0 - 70992000.0
(Hàng Sẵn)Giày Búp Bê Mary Jane Tiểu Thư Lolita Da Mềm Khoá Cài Màu Trẻ Trung Cao Gót 5cm (kèm video thật),https://shopee.vn/(H%C3%A0ng-S%E1%BA%B5n)Gi%C3%A0y-B%C3%BAp-B%C3%AA-Mary-Jane-Ti%E1%BB%83u-Th%C6%B0-Lolita-Da-M%E1%BB%81m-Kho%C3%A1-C%C3%A0i-M%C3%A0u-Tr%E1%BA%BB-Trung-Cao-G%C3%B3t-5cm-(k%C3%A8m-video-th%E1%BA%ADt)-i.81519240.21873140012?sp_atk=1b0228f9-ce23-484c-983c-99b94a8d3ee4&xptdk=1b0228f9-ce23-484c-983c-99b94a8d3ee4,4.942,204000 - 224000,143004000.0 - 157024000.0
Giày bệt trần trám,https://shopee.vn/Gi%C3%A0y-b%E1%BB%87t-tr%E1%BA%A7n-tr%C3%A1m-i.18410631.5904695691?sp_atk=fc7fceb8-6954-48fb-9b3c-6234f9875609&xptdk=fc7fceb8-6954-48fb-9b3c-6234f9875609,4.778,59155 - 65155,1076621000.0 - 1185821000.0
"Giày Sục Độn Đế Thể Thao Nữ Thêu Chữ X, Form ôm chân HOT 2023",https://shopee.vn/Gi%C3%A0y-S%E1%BB%A5c-%C4%90%E1%BB%99n-%C4%90%E1%BA%BF-Th%E1%BB%83-Thao-N%E1%BB%AF-Th%C3%AAu-Ch%E1%BB%AF-X-Form-%C3%B4m-ch%C3%A2n-HOT-2023-i.443590369.10353327563?sp_atk=752ea067-1b35-4e46-8e32-247bde90da82&xptdk=752ea067-1b35-4e46-8e32-247bde90da82,4.743,99000 - 109000,128700000.0 - 141700000.0
Giày Nhựa Thái Lan di mưa MONOBO TAMMY 2 LỚP,https://shopee.vn/Gi%C3%A0y-Nh%E1%BB%B1a-Th%C3%A1i-Lan-di-m%C6%B0a-MONOBO-TAMMY-2-L%E1%BB%9AP-i.226523458.3717096341?sp_atk=2142af9d-4a1d-44d7-9f9a-183febe8bc9b&xptdk=2142af9d-4a1d-44d7-9f9a-183febe8bc9b,4.94,129000 - 165000,683700000.0 - 874500000.0
"Giày MOCA nữ búp bê đế độn, Giày lười da nữ quai xích cao cấp cá tính",https://shopee.vn/Gi%C3%A0y-MOCA-n%E1%BB%AF-b%C3%BAp-b%C3%AA-%C4%91%E1%BA%BF-%C4%91%E1%BB%99n-Gi%C3%A0y-l%C6%B0%E1%BB%9Di-da-n%E1%BB%AF-quai-x%C3%ADch-cao-c%E1%BA%A5p-c%C3%A1-t%C3%ADnh-i.530749452.19993674608?sp_atk=4bd55e48-6bd9-4b51-97b3-5d6a88dd91eb&xptdk=4bd55e48-6bd9-4b51-97b3-5d6a88dd91eb,4.922,159000,4022700000.0
