product_name,product_url,product_rating,product_price,product_revenue
Lương khô quân đội BB702 Công ty 22,https://shopee.vn/L%C6%B0%C6%A1ng-kh%C3%B4-qu%C3%A2n-%C4%91%E1%BB%99i-BB702-C%C3%B4ng-ty-22-i.272524198.4742132406?sp_atk=c2b1bcdd-fd53-456c-b793-4cfecedd2b72&xptdk=c2b1bcdd-fd53-456c-b793-4cfecedd2b72,4.93,85000,1598000000.0
"Bún gạo lứt rau củ ngũ sắc hữu cơ ONFOD ăn kiêng giảm cân healthy eatclean cho người tiểu đường, gym, yoga, mẹ bầu",https://shopee.vn/B%C3%BAn-g%E1%BA%A1o-l%E1%BB%A9t-rau-c%E1%BB%A7-ng%C5%A9-s%E1%BA%AFc-h%E1%BB%AFu-c%C6%A1-ONFOD-%C4%83n-ki%C3%AAng-gi%E1%BA%A3m-c%C3%A2n-healthy-eatclean-cho-ng%C6%B0%E1%BB%9Di-ti%E1%BB%83u-%C4%91%C6%B0%E1%BB%9Dng-gym-yoga-m%E1%BA%B9-b%E1%BA%A7u-i.358413074.18536455302?sp_atk=0e17013b-f295-45c3-a5ca-c1131c30a986&xptdk=0e17013b-f295-45c3-a5ca-c1131c30a986,4.961,38000 - 49000,444600000.0 - 573300000.0
[ 500.Gram ] Rong Biển Khô Nấu Canh | Rong Mứt Nấu Canh...,https://shopee.vn/-500.Gram-Rong-Bi%E1%BB%83n-Kh%C3%B4-N%E1%BA%A5u-Canh-Rong-M%E1%BB%A9t-N%E1%BA%A5u-Canh...-i.127306618.5514483004?sp_atk=fbd527ef-dcca-43dd-888c-48d8b9b1c311&xptdk=fbd527ef-dcca-43dd-888c-48d8b9b1c311,4.916,45000 - 215000,252000000.0 - 1204000000.0
500Gr Bột Sâm Macca Đen Peru (Chuẩn chất lượng),https://shopee.vn/500Gr-B%E1%BB%99t-S%C3%A2m-Macca-%C4%90en-Peru-(Chu%E1%BA%A9n-ch%E1%BA%A5t-l%C6%B0%E1%BB%A3ng)-i.30378374.17733069184?sp_atk=b3696c8d-a294-4deb-b417-636e94437910&xptdk=b3696c8d-a294-4deb-b417-636e94437910,4.76,405000,405000000.0
Cơm cháy siêu chà bông Tiến Vua,https://shopee.vn/C%C6%A1m-ch%C3%A1y-si%C3%AAu-ch%C3%A0-b%C3%B4ng-Ti%E1%BA%BFn-Vua-i.130099474.2966409833?sp_atk=ae52fc76-1700-4a3f-8454-3d46d398bebe&xptdk=ae52fc76-1700-4a3f-8454-3d46d398bebe,4.85,27500,324500000.0
Mì gạo chũ ngũ sắc ăn liền đặc sản bắc Giang 5 vắt/5 màu (1kg),https://shopee.vn/M%C3%AC-g%E1%BA%A1o-ch%C5%A9-ng%C5%A9-s%E1%BA%AFc-%C4%83n-li%E1%BB%81n-%C4%91%E1%BA%B7c-s%E1%BA%A3n-b%E1%BA%AFc-Giang-5-v%E1%BA%AFt-5-m%C3%A0u-(1kg)-i.174943105.11852266060?sp_atk=d32e07fd-b2a3-4ab6-82ce-a0cd370b98f9&xptdk=d32e07fd-b2a3-4ab6-82ce-a0cd370b98f9,4.894,34500 - 69900,106950000.0 - 216690000.0
{GIÁ SỐC} 10 (9) hoặc 8 con Mực Khô bằng bàn tay,https://shopee.vn/-GI%C3%81-S%E1%BB%90C-10-(9)-ho%E1%BA%B7c-8-con-M%E1%BB%B1c-Kh%C3%B4-b%E1%BA%B1ng-b%C3%A0n-tay-i.111664003.2037348797?sp_atk=fee5c9cf-e670-46f5-b8cd-9d9d7e33ebc1&xptdk=fee5c9cf-e670-46f5-b8cd-9d9d7e33ebc1,4.578,127000,520700000.0
Cá Mòi Thái Win Chef 155g,https://shopee.vn/C%C3%A1-M%C3%B2i-Th%C3%A1i-Win-Chef-155g-i.62646723.9294197405?sp_atk=2e39e00a-ef44-4acd-bb1b-e94ee68f2cb0&xptdk=2e39e00a-ef44-4acd-bb1b-e94ee68f2cb0,4.86,8700,135720000.0
LONG NHÃN HƯNG YÊN SẤY KHÔ GÓI 500G,https://shopee.vn/LONG-NH%C3%83N-H%C6%AFNG-Y%C3%8AN-S%E1%BA%A4Y-KH%C3%94-G%C3%93I-500G-i.278100765.5242433299?sp_atk=7f0808d9-7807-4b62-9f11-618703314055&xptdk=7f0808d9-7807-4b62-9f11-618703314055,4.91,179000,519100000.0
Bún gạo lứt đỏ Cao Bằng eatclean Tây Nguyên Food - Việt Nam 500g/1kg,https://shopee.vn/B%C3%BAn-g%E1%BA%A1o-l%E1%BB%A9t-%C4%91%E1%BB%8F-Cao-B%E1%BA%B1ng-eatclean-T%C3%A2y-Nguy%C3%AAn-Food-Vi%E1%BB%87t-Nam-500g-1kg-i.494267954.9985524538?sp_atk=83078ccd-6d07-4ab6-aff9-e09572ad4c2b&xptdk=83078ccd-6d07-4ab6-aff9-e09572ad4c2b,4.948,46000 - 77000,740600000.0 - 1239700000.0
100g/500g Đông Trùng Hạ Thảo sấy khô - Gói 100gam,https://shopee.vn/100g-500g-%C4%90%C3%B4ng-Tr%C3%B9ng-H%E1%BA%A1-Th%E1%BA%A3o-s%E1%BA%A5y-kh%C3%B4-G%C3%B3i-100gam-i.67707736.7454141681?sp_atk=d35f0c88-50ac-45f5-96e0-34a61f487116&xptdk=d35f0c88-50ac-45f5-96e0-34a61f487116,4.894,32000 - 150000,105600000.0 - 495000000.0
Xà bông Lifebuoy 90g đủ màu,https://shopee.vn/Xa%CC%80-b%C3%B4ng-Lifebuoy-90g-%C4%91u%CC%89-ma%CC%80u-i.69987000.5120241862?sp_atk=c62d6c70-4dfe-4e51-b28a-7b70389edf1e&xptdk=c62d6c70-4dfe-4e51-b28a-7b70389edf1e,4.95,14400 - 17900,102240000.0 - 127090000.0
[SẴN HÀNG] 1kg gạo lứt sấy rong biển thơm ngon ăn liền vị mặn cho người ăn kiêng ăn chay và bệnh tiểu đường,https://shopee.vn/-S%E1%BA%B4N-H%C3%80NG-1kg-g%E1%BA%A1o-l%E1%BB%A9t-s%E1%BA%A5y-rong-bi%E1%BB%83n-th%C6%A1m-ngon-%C4%83n-li%E1%BB%81n-v%E1%BB%8B-m%E1%BA%B7n-cho-ng%C6%B0%E1%BB%9Di-%C4%83n-ki%C3%AAng-%C4%83n-chay-v%C3%A0-b%E1%BB%87nh-ti%E1%BB%83u-%C4%91%C6%B0%E1%BB%9Dng-i.284588539.6243014242?sp_atk=fcff9766-8646-4ae0-93d3-cde4a6e2ac12&xptdk=fcff9766-8646-4ae0-93d3-cde4a6e2ac12,4.885,50000,1115000000.0
Phở gạo lứt eatclean Tây Nguyên Food - Việt Nam 500g/1kg,https://shopee.vn/Ph%E1%BB%9F-g%E1%BA%A1o-l%E1%BB%A9t-eatclean-T%C3%A2y-Nguy%C3%AAn-Food-Vi%E1%BB%87t-Nam-500g-1kg-i.494267954.15263576120?sp_atk=c8f1361a-3889-4f26-aa7a-9be985260377&xptdk=c8f1361a-3889-4f26-aa7a-9be985260377,4.93,46000 - 77000,225400000.0 - 377300000.0
Đông trùng hạ thảo gói 100g,https://shopee.vn/%C4%90%C3%B4ng-tr%C3%B9ng-h%E1%BA%A1-th%E1%BA%A3o-g%C3%B3i-100g-i.46658203.5429178773?sp_atk=6cf0a97a-d89b-4235-a95f-2c246c14c7fd&xptdk=6cf0a97a-d89b-4235-a95f-2c246c14c7fd,4.921,39900,247380000.0
Nhụy Hoa Nghệ Tây Saffron Bahraman 2 hộp 1gram/hộp,https://shopee.vn/Nh%E1%BB%A5y-Hoa-Ngh%E1%BB%87-T%C3%A2y-Saffron-Bahraman-2-h%E1%BB%99p-1gram-h%E1%BB%99p-i.136495695.2297655373?sp_atk=5b99a007-0f1c-4abf-b43b-f371b5d2b779&xptdk=5b99a007-0f1c-4abf-b43b-f371b5d2b779,4.961,429000,3217500000.0
Rong biển khô nấu canh WAKAME Hàn Quốc 50g/gói AnKanFood,https://shopee.vn/Rong-bi%C3%AA%CC%89n-kh%C3%B4-n%C3%A2%CC%81u-canh-WAKAME-H%C3%A0n-Qu%E1%BB%91c-50g-g%C3%B3i-AnKanFood-i.89894648.9328411926?sp_atk=1fba9932-dceb-4258-a060-98029eafc5a9&xptdk=1fba9932-dceb-4258-a060-98029eafc5a9,4.955,39000,140400000.0
Mì rau củ healthy Safaco gói 500g,https://shopee.vn/M%C3%AC-rau-c%E1%BB%A7-healthy-Safaco-g%C3%B3i-500g-i.40169548.8742934123?sp_atk=4fd3b6e6-f6c4-4419-aecd-95982fc55773&xptdk=4fd3b6e6-f6c4-4419-aecd-95982fc55773,4.909,39000,120900000.0
Gạo lứt sấy Rong biển giòn ngon hàng chuẩn 1kg,https://shopee.vn/G%E1%BA%A1o-l%E1%BB%A9t-s%E1%BA%A5y-Rong-bi%E1%BB%83n-gi%C3%B2n-ngon-h%C3%A0ng-chu%E1%BA%A9n-1kg-i.43086726.3623218824?sp_atk=34cf0aed-486a-4c6e-9ad5-b0eb9bf1216e&xptdk=34cf0aed-486a-4c6e-9ad5-b0eb9bf1216e,4.87,49500,1049400000.0
✅[HÀNG CAO CẤP] Dâu Tằm Sấy Khô 100gr Nguyên Quả To Đều Dẻo Ngọt Giữ Dáng Đẹp Da,https://shopee.vn/%E2%9C%85-H%C3%80NG-CAO-C%E1%BA%A4P-D%C3%A2u-T%E1%BA%B1m-S%E1%BA%A5y-Kh%C3%B4-100gr-Nguy%C3%AAn-Qu%E1%BA%A3-To-%C4%90%E1%BB%81u-D%E1%BA%BBo-Ng%E1%BB%8Dt-Gi%E1%BB%AF-D%C3%A1ng-%C4%90%E1%BA%B9p-Da-i.587542139.20512486924?sp_atk=b7d2db26-762e-4403-baef-95cb0d333d85&xptdk=b7d2db26-762e-4403-baef-95cb0d333d85,4.914,66000 - 135000,818400000.0 - 1674000000.0
1 Xâu Khô Cá Bò Rim Sate Ép Miếng Viettin Mart 80g,https://shopee.vn/1-X%C3%A2u-Kh%C3%B4-C%C3%A1-B%C3%B2-Rim-Sate-%C3%89p-Mi%E1%BA%BFng-Viettin-Mart-80g-i.74670232.11994809762?sp_atk=0e614810-cd1f-409f-821d-7a7e5ebdfb2a&xptdk=0e614810-cd1f-409f-821d-7a7e5ebdfb2a,4.804,19500,101400000.0
1kg Bún ngũ sắc đặc sản Cao Bằng,https://shopee.vn/1kg-B%C3%BAn-ng%C5%A9-s%E1%BA%AFc-%C4%91%E1%BA%B7c-s%E1%BA%A3n-Cao-B%E1%BA%B1ng-i.40169548.7386563189?sp_atk=f6fc9fbb-3c19-4ebc-82ac-fced7a161fce&xptdk=f6fc9fbb-3c19-4ebc-82ac-fced7a161fce,4.942,47900,229920000.0
ĐÔNG TRÙNG HẠ THẢO KHÔ - NẤM ĐÔNG TRÙNG GÓI 100GRAM,https://shopee.vn/%C4%90%C3%94NG-TR%C3%99NG-H%E1%BA%A0-TH%E1%BA%A2O-KH%C3%94-N%E1%BA%A4M-%C4%90%C3%94NG-TR%C3%99NG-G%C3%93I-100GRAM-i.308302320.13989802750?sp_atk=9c8207ac-056b-4d9e-b07e-c7e874eb64be&xptdk=9c8207ac-056b-4d9e-b07e-c7e874eb64be,4.834,35000 - 42000,122500000.0 - 147000000.0
Gạo lứt đen dẻo Điện Biên (ship rẻ) loại đặc biệt Thơm Ngon,https://shopee.vn/G%E1%BA%A1o-l%E1%BB%A9t-%C4%91en-d%E1%BA%BBo-%C4%90i%E1%BB%87n-Bi%C3%AAn-(ship-r%E1%BA%BB)-lo%E1%BA%A1i-%C4%91%E1%BA%B7c-bi%E1%BB%87t-Th%C6%A1m-Ngon-i.62840113.8561040551?sp_atk=90c9123a-fa83-41af-a351-3f71c192ab7e&xptdk=90c9123a-fa83-41af-a351-3f71c192ab7e,4.921,27000 - 29000,2862000000.0 - 3074000000.0
"Rau tiến vua khô loại 1 ( xanh, non, giòn) có hút chân không",https://shopee.vn/Rau-ti%E1%BA%BFn-vua-kh%C3%B4-lo%E1%BA%A1i-1-(-xanh-non-gi%C3%B2n)-c%C3%B3-h%C3%BAt-ch%C3%A2n-kh%C3%B4ng-i.1103696.545801223?sp_atk=6ae485b9-94c1-4552-a4aa-a28810abed7a&xptdk=6ae485b9-94c1-4552-a4aa-a28810abed7a,4.92,85900 - 255900,1580560000.0 - 4708560000.0
"Bún gạo rau củ Cao Bằng eatclean, healthy Tây Nguyên Food - Việt Nam 1kg",https://shopee.vn/B%C3%BAn-g%E1%BA%A1o-rau-c%E1%BB%A7-Cao-B%E1%BA%B1ng-eatclean-healthy-T%C3%A2y-Nguy%C3%AAn-Food-Vi%E1%BB%87t-Nam-1kg-i.494267954.7396375835?sp_atk=71ae0969-1917-47ef-93f1-e0a9cce5dd05&xptdk=71ae0969-1917-47ef-93f1-e0a9cce5dd05,4.956,78000,1957800000.0
"Muối Tây Ninh Chú Hải loại ngon, tỏi ớt siêu cay có hủ nhỏ ship hoả tốc",https://shopee.vn/Mu%E1%BB%91i-T%C3%A2y-Ninh-Ch%C3%BA-H%E1%BA%A3i-lo%E1%BA%A1i-ngon-t%E1%BB%8Fi-%E1%BB%9Bt-si%C3%AAu-cay-c%C3%B3-h%E1%BB%A7-nh%E1%BB%8F-ship-ho%E1%BA%A3-t%E1%BB%91c-i.240340430.5832924261?sp_atk=e57bb724-863b-4d83-84e1-0309c6528cd2&xptdk=e57bb724-863b-4d83-84e1-0309c6528cd2,4.931,65100 - 100000,377580000.0 - 580000000.0
Cốt Trà Bí Đao WONDERFUL 600gr,https://shopee.vn/C%E1%BB%91t-Tr%C3%A0-B%C3%AD-%C4%90ao-WONDERFUL-600gr-i.357135430.3027166401?sp_atk=fb5964f4-c7e2-4996-a179-a67db6f9aabb&xptdk=fb5964f4-c7e2-4996-a179-a67db6f9aabb,4.91,45000,648000000.0
[Chính hãng - Date 2026] Kỷ tử sấy khô Goji Berreis Organic Traditions hộp 454gr của Mỹ,https://shopee.vn/-Ch%C3%ADnh-h%C3%A3ng-Date-2026-K%E1%BB%B7-t%E1%BB%AD-s%E1%BA%A5y-kh%C3%B4-Goji-Berreis-Organic-Traditions-h%E1%BB%99p-454gr-c%E1%BB%A7a-M%E1%BB%B9-i.420618169.9550450646?sp_atk=1f01f197-36e8-42a3-9d89-2bfdde51737b&xptdk=1f01f197-36e8-42a3-9d89-2bfdde51737b,4.903,125000,575000000.0
Mì Udon Nhật Bản Men Sunaoshi 200g - Hachi Hachi Japan Shop,https://shopee.vn/M%C3%AC-Udon-Nh%E1%BA%ADt-B%E1%BA%A3n-Men-Sunaoshi-200g-Hachi-Hachi-Japan-Shop-i.14063555.245101600?sp_atk=7acf62db-b45b-4695-bf67-a55711978b1e&xptdk=7acf62db-b45b-4695-bf67-a55711978b1e,4.978,35000,147000000.0
Gói xúc xích CP Heo - Bò gói 200g ( date luôn mới nhất ),https://shopee.vn/Go%CC%81i-xu%CC%81c-xi%CC%81ch-CP-Heo-Bo%CC%80-go%CC%81i-200g-(-date-luo%CC%82n-mo%CC%9B%CC%81i-nha%CC%82%CC%81t-)-i.174226879.7739731726?sp_atk=c95803a6-b3a8-4068-88d2-c67724e439f2&xptdk=c95803a6-b3a8-4068-88d2-c67724e439f2,4.877,17500,166250000.0
Gạo lứt dẻo Điện Biên eatclean Tây Nguyên Food - Việt Nam 1kg,https://shopee.vn/G%E1%BA%A1o-l%E1%BB%A9t-d%E1%BA%BBo-%C4%90i%E1%BB%87n-Bi%C3%AAn-eatclean-T%C3%A2y-Nguy%C3%AAn-Food-Vi%E1%BB%87t-Nam-1kg-i.494267954.9586105071?sp_atk=37ecb604-6722-4b1f-aa0f-985b64c1833b&xptdk=37ecb604-6722-4b1f-aa0f-985b64c1833b,4.955,59900,862560000.0
500Gr Khô Mực Rối (size 130 - 150 con 1kg) - Đặc Sản Thịnh Long JoJo Seafood,https://shopee.vn/500Gr-Kh%C3%B4-M%E1%BB%B1c-R%E1%BB%91i-(size-130-150-con-1kg)-%C4%90%E1%BA%B7c-S%E1%BA%A3n-Th%E1%BB%8Bnh-Long-JoJo-Seafood-i.365936055.10205250356?sp_atk=a52bbf35-37c0-4364-ae5b-33dcb7839252&xptdk=a52bbf35-37c0-4364-ae5b-33dcb7839252,4.855,225000,652500000.0
"Miến Khoai Lang Nong Wo Hàn Quốc - Túi Miến Khô Gogi Ăn Lầu, Xào, Trộn Sợi To 1Kg",https://shopee.vn/Mi%E1%BA%BFn-Khoai-Lang-Nong-Wo-H%C3%A0n-Qu%E1%BB%91c-T%C3%BAi-Mi%E1%BA%BFn-Kh%C3%B4-Gogi-%C4%82n-L%E1%BA%A7u-X%C3%A0o-Tr%E1%BB%99n-S%E1%BB%A3i-To-1Kg-i.160098564.4246324315?sp_atk=dfe5af9a-df0b-43f1-93f4-fd60bcaa13e4&xptdk=dfe5af9a-df0b-43f1-93f4-fd60bcaa13e4,4.924,67000,495800000.0
NƯỚC MẮM ÔNG TÂY ĐỆ NHỊ 900ml,https://shopee.vn/N%C6%AF%E1%BB%9AC-M%E1%BA%AEM-%C3%94NG-T%C3%82Y-%C4%90%E1%BB%86-NH%E1%BB%8A-900ml-i.69987000.3720555968?sp_atk=8fcbca5d-fe94-4620-acb3-25cacd2cbea0&xptdk=8fcbca5d-fe94-4620-acb3-25cacd2cbea0,4.929,16300 - 22000,101060000.0 - 136400000.0
Sấu giòn bao tử chua cay gói 500gr,https://shopee.vn/S%E1%BA%A5u-gi%C3%B2n-bao-t%E1%BB%AD-chua-cay-g%C3%B3i-500gr-i.19105591.4518706703?sp_atk=3864b4be-7e36-45c3-9077-beff4097234e&xptdk=3864b4be-7e36-45c3-9077-beff4097234e,4.617,33000 - 39000,204600000.0 - 241800000.0
"Đông trùng hạ thảo khô L'angfarm, 10g, hộp, mẫu quà tặng",https://shopee.vn/%C4%90%C3%B4ng-tr%C3%B9ng-h%E1%BA%A1-th%E1%BA%A3o-kh%C3%B4-L'angfarm-10g-h%E1%BB%99p-m%E1%BA%ABu-qu%C3%A0-t%E1%BA%B7ng-i.445399670.15109443091?sp_atk=cbefe00a-4d46-4db0-ab9c-00d4e9c366b6&xptdk=cbefe00a-4d46-4db0-ab9c-00d4e9c366b6,4.916,359100,2334150000.0
Mì rau củ GUfoods - Giàu chất xơ và vitamin tự nhiên (100g/200g/400g/25g),https://shopee.vn/M%C3%AC-rau-c%E1%BB%A7-GUfoods-Gi%C3%A0u-ch%E1%BA%A5t-x%C6%A1-v%C3%A0-vitamin-t%E1%BB%B1-nhi%C3%AAn-(100g-200g-400g-25g)-i.31267939.15110862184?sp_atk=594abc02-f662-46cd-ab3a-d6c2533403a3&xptdk=594abc02-f662-46cd-ab3a-d6c2533403a3,4.961,69900 - 99900,461340000.0 - 659340000.0
Patê Cột Đèn Hải Phòng 90G - Đồ Hộp Hạ Long,https://shopee.vn/Pat%C3%AA-C%E1%BB%99t-%C4%90%C3%A8n-H%E1%BA%A3i-Ph%C3%B2ng-90G-%C4%90%E1%BB%93-H%E1%BB%99p-H%E1%BA%A1-Long-i.290636910.13857142010?sp_atk=c14a2405-8efd-48c8-aba0-955daeb92bfc&xptdk=c14a2405-8efd-48c8-aba0-955daeb92bfc,4.88,17575,207385000.0
Bún ốc Liễu châu - Lý Tử Thất ( Hàng có sẵn),https://shopee.vn/B%C3%BAn-%E1%BB%91c-Li%E1%BB%85u-ch%C3%A2u-L%C3%BD-T%E1%BB%AD-Th%E1%BA%A5t-(-H%C3%A0ng-c%C3%B3-s%E1%BA%B5n)-i.236352829.10400147002?sp_atk=509c2f1a-6cc2-4baf-adda-406a54db4034&xptdk=509c2f1a-6cc2-4baf-adda-406a54db4034,4.934,25000 - 45000,212500000.0 - 382500000.0
500g-1Kg Tuyết Yến Vân Nam Loại 1 Kéo Sợi Dai Nở Nhiều - Chè Dưỡng Nhan,https://shopee.vn/500g-1Kg-Tuy%E1%BA%BFt-Y%E1%BA%BFn-V%C3%A2n-Nam-Lo%E1%BA%A1i-1-K%C3%A9o-S%E1%BB%A3i-Dai-N%E1%BB%9F-Nhi%E1%BB%81u-Ch%C3%A8-D%C6%B0%E1%BB%A1ng-Nhan-i.67707736.7544240837?sp_atk=726761fe-adb6-4c6d-8d3a-056e3f7e3a89&xptdk=726761fe-adb6-4c6d-8d3a-056e3f7e3a89,4.899,59000 - 117000,271400000.0 - 538200000.0
"Mì chũ rau củ gạo lứt ngũ sắc sấy lạnh hữu cơ ONFOD ăn kiêng giảm cân cho người tiểu đường, gym, yoga, mẹ bầu 1kg",https://shopee.vn/M%C3%AC-ch%C5%A9-rau-c%E1%BB%A7-g%E1%BA%A1o-l%E1%BB%A9t-ng%C5%A9-s%E1%BA%AFc-s%E1%BA%A5y-l%E1%BA%A1nh-h%E1%BB%AFu-c%C6%A1-ONFOD-%C4%83n-ki%C3%AAng-gi%E1%BA%A3m-c%C3%A2n-cho-ng%C6%B0%E1%BB%9Di-ti%E1%BB%83u-%C4%91%C6%B0%E1%BB%9Dng-gym-yoga-m%E1%BA%B9-b%E1%BA%A7u-1kg-i.358413074.20436457431?sp_atk=fd396716-5288-4b5e-b844-6beba9447d5c&xptdk=fd396716-5288-4b5e-b844-6beba9447d5c,4.975,98000 - 109000,499800000.0 - 555900000.0
