product_name,product_url,product_rating,product_price,product_revenue
Máy Game Nintendo New 3DS / New 2DS LL / New 3DS LL (Kho 5000 Game 3DS/NDS/GBA/GBC/NES/SNES) Đầy Đủ Phụ Kiện,https://shopee.vn/M%C3%A1y-Game-Nintendo-New-3DS-New-2DS-LL-New-3DS-LL-(Kho-5000-Game-3DS-NDS-GBA-GBC-NES-SNES)-%C4%90%E1%BA%A7y-%C4%90%E1%BB%A7-Ph%E1%BB%A5-Ki%E1%BB%87n-i.11970788.20676744362?sp_atk=cde5e2f3-43fc-4049-83a0-a4908c06647f&xptdk=cde5e2f3-43fc-4049-83a0-a4908c06647f,5.0,2050000 - 3950000,43050000.0 - 82950000.0
Bảng điều khiển trò chơi video mini m8pro android12 2023 h313 uhd 10k 64g 10000 retro wi-fi 2.4g hệ thống kép tv box iptv x1mo,https://shopee.vn/B%E1%BA%A3ng-%C4%91i%E1%BB%81u-khi%E1%BB%83n-tr%C3%B2-ch%C6%A1i-video-mini-m8pro-android12-2023-h313-uhd-10k-64g-10000-retro-wi-fi-2.4g-h%E1%BB%87-th%E1%BB%91ng-k%C3%A9p-tv-box-iptv-x1mo-i.780946484.15399253062?sp_atk=e627650b-26dd-4c1c-af97-6586b334e1c1&xptdk=e627650b-26dd-4c1c-af97-6586b334e1c1,5.0,678606,12214908.0
Máy chơi game Switch Lite Likenew FullBox,https://shopee.vn/M%C3%A1y-ch%C6%A1i-game-Switch-Lite-Likenew-FullBox-i.70477837.7752135215?sp_atk=14c5f144-86ce-4bec-950d-a2b68f163aab&xptdk=14c5f144-86ce-4bec-950d-a2b68f163aab,4.947,3190000 - 3550000,223300000.0 - 248500000.0
Máy Playstation 4 ( PS4 ) Slim [ 2nd ],https://shopee.vn/M%C3%A1y-Playstation-4-(-PS4-)-Slim-2nd--i.34397945.1745271395?sp_atk=a781b690-7cdb-4690-9e15-033645ed1398&xptdk=a781b690-7cdb-4690-9e15-033645ed1398,4.957,3350000 - 4550000,130650000.0 - 177450000.0
Máy game Nintendo Switch V2 ( Cài FullGame ) [ 2nd Đủ Phụ Kiện ],https://shopee.vn/M%C3%A1y-game-Nintendo-Switch-V2-(-C%C3%A0i-FullGame-)-2nd-%C4%90%E1%BB%A7-Ph%E1%BB%A5-Ki%E1%BB%87n--i.34397945.9021124581?sp_atk=ef17d54b-c938-444c-b48c-9f68095ca6a4&xptdk=ef17d54b-c938-444c-b48c-9f68095ca6a4,4.976,5500000 - 5800000,423500000.0 - 446600000.0
Máy Nintendo Switch Oled /V2 Mẫu mới nhất,https://shopee.vn/M%C3%A1y-Nintendo-Switch-Oled-V2-M%E1%BA%ABu-m%E1%BB%9Bi-nh%E1%BA%A5t-i.159903393.2399600661?sp_atk=29224fe9-b825-419c-b4cb-47a1b7eee74a&xptdk=29224fe9-b825-419c-b4cb-47a1b7eee74a,4.98,5790000 - 7490000,955350000.0 - 1235850000.0
Máy Gopher Pop It Fidget Đồ Chơi Điện Tử Tròn Đồ Chơi Fidget Đẩy Bong Bóng Bóp Kỳ Lân Đồ Chơi Con Giảm Căng Thẳng Trẻ Em,https://shopee.vn/M%C3%A1y-Gopher-Pop-It-Fidget-%C4%90%E1%BB%93-Ch%C6%A1i-%C4%90i%E1%BB%87n-T%E1%BB%AD-Tr%C3%B2n-%C4%90%E1%BB%93-Ch%C6%A1i-Fidget-%C4%90%E1%BA%A9y-Bong-B%C3%B3ng-B%C3%B3p-K%E1%BB%B3-L%C3%A2n-%C4%90%E1%BB%93-Ch%C6%A1i-Con-Gi%E1%BA%A3m-C%C4%83ng-Th%E1%BA%B3ng-Tr%E1%BA%BB-Em-i.1081218299.22181486893?sp_atk=11dd6fb2-6002-4f87-aba0-e8db10bef6cb&xptdk=11dd6fb2-6002-4f87-aba0-e8db10bef6cb,,32000 - 108000,64000.0 - 216000.0
Chip Nâng Cấp v4 v5 Hỗ Trợ V1 V2 Cho chip oled v5 lite fly hye,https://shopee.vn/Chip-N%C3%A2ng-C%E1%BA%A5p-v4-v5-H%E1%BB%97-Tr%E1%BB%A3-V1-V2-Cho-chip-oled-v5-lite-fly-hye-i.348261791.23047883859?sp_atk=2f21ade3-51ba-4516-994d-979f2838ac3d&xptdk=2f21ade3-51ba-4516-994d-979f2838ac3d,5.0,147600 - 244000,4428000.0 - 7320000.0
"Máy chơi game cầm tay M8 plus 1000 game, Game nhập vai thông minh, Màn hình sắc nét tinh xảo, Sạc Pin nhanh, D9 shop",https://shopee.vn/M%C3%A1y-ch%C6%A1i-game-c%E1%BA%A7m-tay-M8-plus-1000-game-Game-nh%E1%BA%ADp-vai-th%C3%B4ng-minh-M%C3%A0n-h%C3%ACnh-s%E1%BA%AFc-n%C3%A9t-tinh-x%E1%BA%A3o-S%E1%BA%A1c-Pin-nhanh-D9-shop-i.232812845.21524562278?sp_atk=f87fcd3d-6f79-4d35-944b-0f081ba94b3f&xptdk=f87fcd3d-6f79-4d35-944b-0f081ba94b3f,4.633,359000 - 369000,502600000.0 - 516600000.0
Máy Chơi Game Nintendo DSi Full Game NDS/GBA/SNES/NES... Đầy Đủ Phụ Kiện,https://shopee.vn/M%C3%A1y-Ch%C6%A1i-Game-Nintendo-DSi-Full-Game-NDS-GBA-SNES-NES...-%C4%90%E1%BA%A7y-%C4%90%E1%BB%A7-Ph%E1%BB%A5-Ki%E1%BB%87n-i.11970788.14707809267?sp_atk=588b531a-92d3-4403-9820-056fec470824&xptdk=588b531a-92d3-4403-9820-056fec470824,4.869,450000 - 850000,303300000.0 - 572900000.0
Máy game Nintendo Switch Lite ( Cài FullGame ) [ 2nd ],https://shopee.vn/M%C3%A1y-game-Nintendo-Switch-Lite-(-C%C3%A0i-FullGame-)-2nd--i.34397945.17143609169?sp_atk=2422f227-b87e-430f-9f4c-93dfae1159db&xptdk=2422f227-b87e-430f-9f4c-93dfae1159db,5.0,3990000 - 4390000,323190000.0 - 355590000.0
[HLS] Máy Game Cầm Tay Inui One - Vé Trở Về Tuổi Thơ [TẶNG MÓC KHÓA],https://shopee.vn/-HLS-M%C3%A1y-Game-C%E1%BA%A7m-Tay-Inui-One-V%C3%A9-Tr%E1%BB%9F-V%E1%BB%81-Tu%E1%BB%95i-Th%C6%A1-T%E1%BA%B6NG-M%C3%93C-KH%C3%93A--i.1102132280.22360548892?sp_atk=7b1d91f1-7388-44b8-b0df-362c49b9d7a4&xptdk=7b1d91f1-7388-44b8-b0df-362c49b9d7a4,,69000,
Máy chơi game cầm tay mini phong cách cổ điển kèm móc khóa,https://shopee.vn/M%C3%A1y-ch%C6%A1i-game-c%E1%BA%A7m-tay-mini-phong-c%C3%A1ch-c%E1%BB%95-%C4%91i%E1%BB%83n-k%C3%A8m-m%C3%B3c-kh%C3%B3a-i.230439522.9198771266?sp_atk=597467aa-cf8d-4951-8ae5-6ff924ee7856&xptdk=597467aa-cf8d-4951-8ae5-6ff924ee7856,4.559,32799,3017508.0
Máy Nintendo Switch Oled Bẻ Khóa Mod Chip V6 chơi full game - Tặng miếng dán cường lực & Núm bọc Analog,https://shopee.vn/M%C3%A1y-Nintendo-Switch-Oled-B%E1%BA%BB-Kh%C3%B3a-Mod-Chip-V6-ch%C6%A1i-full-game-T%E1%BA%B7ng-mi%E1%BA%BFng-d%C3%A1n-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-N%C3%BAm-b%E1%BB%8Dc-Analog-i.207033941.15109637460?sp_atk=67237262-5ad5-46c3-a5d8-3573f25b5ff1&xptdk=67237262-5ad5-46c3-a5d8-3573f25b5ff1,5.0,7900000 - 8990000,553000000.0 - 629300000.0
"Máy chơi game cầm tay không dây stick V2 pro M8 64GB, kết nối màn hình TV máy tính HDMI hơn 10000 game hình ảnh sắc nét",https://shopee.vn/M%C3%A1y-ch%C6%A1i-game-c%E1%BA%A7m-tay-kh%C3%B4ng-d%C3%A2y-stick-V2-pro-M8-64GB-k%E1%BA%BFt-n%E1%BB%91i-m%C3%A0n-h%C3%ACnh-TV-m%C3%A1y-t%C3%ADnh-HDMI-h%C6%A1n-10000-game-h%C3%ACnh-%E1%BA%A3nh-s%E1%BA%AFc-n%C3%A9t-i.1055088616.23484780783?sp_atk=a0db38b9-6407-44f2-9c94-104dce75f3e5&xptdk=a0db38b9-6407-44f2-9c94-104dce75f3e5,5.0,498000,996000.0
[Mã 159THANTHIET750K giảm 8% đơn 3000K] Máy Nintendo Switch OLED New Model,https://shopee.vn/-M%C3%A3-159THANTHIET750K-gi%E1%BA%A3m-8-%C4%91%C6%A1n-3000K-M%C3%A1y-Nintendo-Switch-OLED-New-Model-i.40232365.13513894487?sp_atk=f073de55-c1c5-4172-86ec-48ad86ce5465&xptdk=f073de55-c1c5-4172-86ec-48ad86ce5465,4.905,7054150 - 7847300,465573900.0 - 517921800.0
Máy chơi game Nintendo Switch Oled Hack Mod Chip 2ND,https://shopee.vn/M%C3%A1y-ch%C6%A1i-game-Nintendo-Switch-Oled-Hack-Mod-Chip-2ND-i.789712245.20393133735?sp_atk=ab7410d0-40d0-4aa7-9c47-39821567e021&xptdk=ab7410d0-40d0-4aa7-9c47-39821567e021,5.0,7090000 - 8200000,99260000.0 - 114800000.0
"Tay cầm chơi game fifa online 4 P4, Tay cầm chơi game bluetooth có dây và không dây, Tương thích PC, Laptop, IOS",https://shopee.vn/Tay-c%E1%BA%A7m-ch%C6%A1i-game-fifa-online-4-P4-Tay-c%E1%BA%A7m-ch%C6%A1i-game-bluetooth-c%C3%B3-d%C3%A2y-v%C3%A0-kh%C3%B4ng-d%C3%A2y-T%C6%B0%C6%A1ng-th%C3%ADch-PC-Laptop-IOS-i.727244389.20092958960?sp_atk=a5eb96eb-6259-4705-93fc-206855de45a3&xptdk=a5eb96eb-6259-4705-93fc-206855de45a3,4.8,258000 - 288000,2683200000.0 - 2995200000.0
(Sẵn 2023 Có led) Máy chơi game 500 trò chơi kiêm sạc dự phòng 10000mAh - Máy chơi game cầm tay cổ điền,https://shopee.vn/(S%E1%BA%B5n-2023-C%C3%B3-led)-M%C3%A1y-ch%C6%A1i-game-500-tr%C3%B2-ch%C6%A1i-ki%C3%AAm-s%E1%BA%A1c-d%E1%BB%B1-ph%C3%B2ng-10000mAh-M%C3%A1y-ch%C6%A1i-game-c%E1%BA%A7m-tay-c%E1%BB%95-%C4%91i%E1%BB%81n-i.60623005.18060075189?sp_atk=e952c7f3-3fa2-4758-952b-1c7f010fb78d&xptdk=e952c7f3-3fa2-4758-952b-1c7f010fb78d,4.817,105000 - 515000,26040000.0 - 127720000.0
[COD] S8 Game Cầm Tay Retro Hoài Mini Trẻ Em Dual-máy Xây Dựng-năm 520 Trận Chiến Bỏ Túi Tv Máy Game [thư Nhĩ Cáp]],https://shopee.vn/-COD-S8-Game-C%E1%BA%A7m-Tay-Retro-Ho%C3%A0i-Mini-Tr%E1%BA%BB-Em-Dual-m%C3%A1y-X%C3%A2y-D%E1%BB%B1ng-n%C4%83m-520-Tr%E1%BA%ADn-Chi%E1%BA%BFn-B%E1%BB%8F-T%C3%BAi-Tv-M%C3%A1y-Game-th%C6%B0-Nh%C4%A9-C%C3%A1p--i.65936410.21728418413?sp_atk=37f60f6f-1914-4a62-85eb-68e03132f132&xptdk=37f60f6f-1914-4a62-85eb-68e03132f132,4.347,195000 - 226800,67080000.0 - 78019200.0
"[sẵn hàng] Máy Chơi Game Cầm Tay Stick 4k Đỏ 64gb X2Pro Mới, HDIM 41000+ game psp, ps1, 3d,...Kết nối k [TẶNG MÓC KHÓA]",https://shopee.vn/-s%E1%BA%B5n-h%C3%A0ng-M%C3%A1y-Ch%C6%A1i-Game-C%E1%BA%A7m-Tay-Stick-4k-%C4%90%E1%BB%8F-64gb-X2Pro-M%E1%BB%9Bi-HDIM-41000-game-psp-ps1-3d-...K%E1%BA%BFt-n%E1%BB%91i-k-T%E1%BA%B6NG-M%C3%93C-KH%C3%93A--i.1093192581.22859417425?sp_atk=75ee0924-2bbc-4386-a74d-b0112ff6f1ab&xptdk=75ee0924-2bbc-4386-a74d-b0112ff6f1ab,1.0,69976,279904.0
Máy Game Nintendo Switch Oled MỚI 100% hack host tải game free trọn đời,https://shopee.vn/Ma%CC%81y-Game-Nintendo-Switch-Oled-M%E1%BB%9AI-100-hack-host-t%E1%BA%A3i-game-free-tr%E1%BB%8Dn-%C4%91%E1%BB%9Di-i.7712428.21742942704?sp_atk=df737d31-27e6-401f-944f-5c93a7daf728&xptdk=df737d31-27e6-401f-944f-5c93a7daf728,5.0,8300000 - 8800000,24900000.0 - 26400000.0
"Máy chơi game Pop It điện tử pro giúp giảm căng thẳng, stress nhiều hình: Kuromi, Hello Kitty, Spider Man",https://shopee.vn/M%C3%A1y-ch%C6%A1i-game-Pop-It-%C4%91i%E1%BB%87n-t%E1%BB%AD-pro-gi%C3%BAp-gi%E1%BA%A3m-c%C4%83ng-th%E1%BA%B3ng-stress-nhi%E1%BB%81u-h%C3%ACnh-Kuromi-Hello-Kitty-Spider-Man-i.1086132110.22659016008?sp_atk=6f48b541-766c-46a6-9387-e814a9fe41b8&xptdk=6f48b541-766c-46a6-9387-e814a9fe41b8,4.931,68000 - 76000,12716000.0 - 14212000.0
Bộ Điều Khiển Trò Chơi Video 4K M8 64G 10000 Trò Chơi 32GB Cổ Điển Cho PS1 GBA Dropshipping PXJX,https://shopee.vn/B%E1%BB%99-%C4%90i%E1%BB%81u-Khi%E1%BB%83n-Tr%C3%B2-Ch%C6%A1i-Video-4K-M8-64G-10000-Tr%C3%B2-Ch%C6%A1i-32GB-C%E1%BB%95-%C4%90i%E1%BB%83n-Cho-PS1-GBA-Dropshipping-PXJX-i.780946484.22337003736?sp_atk=c080ab33-492f-4f99-84e6-2a986c5587bc&xptdk=c080ab33-492f-4f99-84e6-2a986c5587bc,4.554,380791 - 418598,182398889.0 - 200508442.0
Máy Chơi Game POP IT NO.991,https://shopee.vn/M%C3%A1y-Ch%C6%A1i-Game-POP-IT-NO.991-i.12325354.23669587556?sp_atk=610a52bc-3e34-4bc6-807e-39b95ca9900c&xptdk=610a52bc-3e34-4bc6-807e-39b95ca9900c,4.375,47999,12047749.0
"Tay cầm chơi game P4 Plus, Tay cầm chơi game fifa online 4 không dây và có dây, tương thích pc, laptop, điện thoại...",https://shopee.vn/Tay-c%E1%BA%A7m-ch%C6%A1i-game-P4-Plus-Tay-c%E1%BA%A7m-ch%C6%A1i-game-fifa-online-4-kh%C3%B4ng-d%C3%A2y-v%C3%A0-c%C3%B3-d%C3%A2y-t%C6%B0%C6%A1ng-th%C3%ADch-pc-laptop-%C4%91i%E1%BB%87n-tho%E1%BA%A1i...-i.727244389.21992957813?sp_atk=56f9b941-10e9-4b0e-8e27-59b900fe6e2c&xptdk=56f9b941-10e9-4b0e-8e27-59b900fe6e2c,4.545,369000 - 399000,3837600000.0 - 4149600000.0
"Bảng điều khiển trò chơi SUP mini, 500 trò chơi retro cổ điển, Sạc dự phòng 10000mAh，Tay cầm có thể được kết nối với TV",https://shopee.vn/B%E1%BA%A3ng-%C4%91i%E1%BB%81u-khi%E1%BB%83n-tr%C3%B2-ch%C6%A1i-SUP-mini-500-tr%C3%B2-ch%C6%A1i-retro-c%E1%BB%95-%C4%91i%E1%BB%83n-S%E1%BA%A1c-d%E1%BB%B1-ph%C3%B2ng-10000mAh%EF%BC%8CTay-c%E1%BA%A7m-c%C3%B3-th%E1%BB%83-%C4%91%C6%B0%E1%BB%A3c-k%E1%BA%BFt-n%E1%BB%91i-v%E1%BB%9Bi-TV-i.792250698.23347267245?sp_atk=de2506c7-4c68-4958-9c3e-63106d09e2bb&xptdk=de2506c7-4c68-4958-9c3e-63106d09e2bb,4.89,405000,96390000.0
Nintendo Switch Oled Fullbox - Hắc ám,https://shopee.vn/Nintendo-Switch-Oled-Fullbox-H%C4%83%CC%81c-a%CC%81m-i.183662718.23768844715?sp_atk=d50f42d9-da95-460a-8e02-fff34dfdac30&xptdk=d50f42d9-da95-460a-8e02-fff34dfdac30,5.0,7100000 - 8472000,78100000.0 - 93192000.0
"máy chơi popit , máy chơi điện tử pop it",https://shopee.vn/m%C3%A1y-ch%C6%A1i-popit-m%C3%A1y-ch%C6%A1i-%C4%91i%E1%BB%87n-t%E1%BB%AD-pop-it-i.309078759.19894346173?sp_atk=281953fe-fec6-4d96-8b44-6e021885b9b6&xptdk=281953fe-fec6-4d96-8b44-6e021885b9b6,4.875,11999 - 49999,335972.0 - 1399972.0
[Gamethung.vn] Khay Đựng Xu Game Siêu Thị (Size Lớn) | Giá Sản Xuất,https://shopee.vn/-Gamethung.vn-Khay-%C4%90%E1%BB%B1ng-Xu-Game-Si%C3%AAu-Th%E1%BB%8B-(Size-L%E1%BB%9Bn)-Gi%C3%A1-S%E1%BA%A3n-Xu%E1%BA%A5t-i.255648836.16623217429?sp_atk=afda8527-b9d0-464e-a721-540ec17927bb&xptdk=afda8527-b9d0-464e-a721-540ec17927bb,4.848,45000,19170000.0
Thân máy Nintendo Switch Hắc Ám,https://shopee.vn/Th%C3%A2n-m%C3%A1y-Nintendo-Switch-H%E1%BA%AFc-%C3%81m-i.183662718.23748479498?sp_atk=471941e1-9469-48aa-93b2-00eaf690819e&xptdk=471941e1-9469-48aa-93b2-00eaf690819e,4.556,3180000 - 6650000,41340000.0 - 86450000.0
"Game Stick 4k V2 Pro 2023, 64GB-10.000 trò + 50 game mới tải thêm, máy chơi game cầm tay không dây",https://shopee.vn/Game-Stick-4k-V2-Pro-2023-64GB-10.000-tr%C3%B2-50-game-m%E1%BB%9Bi-t%E1%BA%A3i-th%C3%AAm-m%C3%A1y-ch%C6%A1i-game-c%E1%BA%A7m-tay-kh%C3%B4ng-d%C3%A2y-i.649542938.23848225221?sp_atk=a6721309-bf60-46b3-ba60-2c5055ec1a06&xptdk=a6721309-bf60-46b3-ba60-2c5055ec1a06,4.481,177000 - 365000,15399000.0 - 31755000.0
Tay cầm điện tím dùng cho máy 5in1,https://shopee.vn/Tay-c%E1%BA%A7m-%C4%91i%E1%BB%87n-t%C3%ADm-d%C3%B9ng-cho-m%C3%A1y-5in1-i.165492926.7408691469?sp_atk=cbe6c035-7dea-42a7-9d26-25746bab3a22&xptdk=cbe6c035-7dea-42a7-9d26-25746bab3a22,4.958,120000,29880000.0
Combo xem phần mô tả,https://shopee.vn/Combo-xem-ph%E1%BA%A7n-m%C3%B4-t%E1%BA%A3-i.28616385.22660335479?sp_atk=618d43f8-b6f2-44bd-8905-64bb331bb0e8&xptdk=618d43f8-b6f2-44bd-8905-64bb331bb0e8,5.0,149000,596000.0
Máy game điện tử 4 nút Game Station LT007(Máy được cài sẵn hơn 100 game),https://shopee.vn/M%C3%A1y-game-%C4%91i%E1%BB%87n-t%E1%BB%AD-4-n%C3%BAt-Game-Station-LT007(M%C3%A1y-%C4%91%C6%B0%E1%BB%A3c-c%C3%A0i-s%E1%BA%B5n-h%C6%A1n-100-game)-i.55705255.11812768637?sp_atk=66fc6a1b-d5c4-4d23-b7af-72812a4fabb6&xptdk=66fc6a1b-d5c4-4d23-b7af-72812a4fabb6,4.677,55000 - 255000,37730000.0 - 174930000.0
Bộ Trò Chơi Gạch Lát MMLUCK Vui Nhộn Cho Bé|Máy Chơi Game Điện Tử Cầm Tay Có Nhạc Cho Bé,https://shopee.vn/B%E1%BB%99-Tr%C3%B2-Ch%C6%A1i-G%E1%BA%A1ch-L%C3%A1t-MMLUCK-Vui-Nh%E1%BB%99n-Cho-B%C3%A9-M%C3%A1y-Ch%C6%A1i-Game-%C4%90i%E1%BB%87n-T%E1%BB%AD-C%E1%BA%A7m-Tay-C%C3%B3-Nh%E1%BA%A1c-Cho-B%C3%A9-i.690740265.19673024660?sp_atk=b958ef64-3d07-46c4-8698-bde36bfc38e3&xptdk=b958ef64-3d07-46c4-8698-bde36bfc38e3,4.712,53900,12289200.0
[DIY] Bo mạch làm game thùng | Tự Chế Tạo Game Thùng | Có Hướng Dẫn Lắp Ráp,https://shopee.vn/-DIY-Bo-m%E1%BA%A1ch-l%C3%A0m-game-th%C3%B9ng-T%E1%BB%B1-Ch%E1%BA%BF-T%E1%BA%A1o-Game-Th%C3%B9ng-C%C3%B3-H%C6%B0%E1%BB%9Bng-D%E1%BA%ABn-L%E1%BA%AFp-R%C3%A1p-i.255648836.10584003116?sp_atk=0128eb66-5f34-4f35-ace7-361ba4c3647b&xptdk=0128eb66-5f34-4f35-ace7-361ba4c3647b,5.0,120000 - 380000,3720000.0 - 11780000.0
BỘ MÁY CHƠI GAME 3500 TRÒ CHƠI HDMI - Máy chơi game PS1 NEO tuổi thơ dữ dội [TẶNG MÓC KHÓA],https://shopee.vn/B%E1%BB%98-M%C3%81Y-CH%C6%A0I-GAME-3500-TR%C3%92-CH%C6%A0I-HDMI-M%C3%A1y-ch%C6%A1i-game-PS1-NEO-tu%E1%BB%95i-th%C6%A1-d%E1%BB%AF-d%E1%BB%99i-T%E1%BA%B6NG-M%C3%93C-KH%C3%93A--i.1102132280.22660548313?sp_atk=a95dbc0f-7045-4a49-bf4e-c305d08c9738&xptdk=a95dbc0f-7045-4a49-bf4e-c305d08c9738,3.0,69000,138000.0
