product_name,product_url,product_rating,product_price,product_revenue
Công tắc hẹn giờ thông minh KG316T-II tắt mở tự động chuẩn công nghiệp 25A,https://shopee.vn/C%C3%B4ng-t%E1%BA%AFc-h%E1%BA%B9n-gi%E1%BB%9D-th%C3%B4ng-minh-KG316T-II-t%E1%BA%AFt-m%E1%BB%9F-t%E1%BB%B1-%C4%91%E1%BB%99ng-chu%E1%BA%A9n-c%C3%B4ng-nghi%E1%BB%87p-25A-i.253107416.5031376439?sp_atk=92266f6d-707d-4dab-a851-36081dac2037&xptdk=92266f6d-707d-4dab-a851-36081dac2037,4.792,45000 - 67500,252000000.0 - 378000000.0
"Breadboard MB-102 830 Lỗ 165x55x10mm (Board test, cắm linh kiện, bo test, bảng mạch thử nghiệm )",https://shopee.vn/Breadboard-MB-102-830-L%E1%BB%97-165x55x10mm-(Board-test-c%E1%BA%AFm-linh-ki%E1%BB%87n-bo-test-b%E1%BA%A3ng-m%E1%BA%A1ch-th%E1%BB%AD-nghi%E1%BB%87m-)-i.301053603.21250257237?sp_atk=b6f3077b-db1e-4773-ae89-d72155a86584&xptdk=b6f3077b-db1e-4773-ae89-d72155a86584,4.909,4000 - 19000,6800000.0 - 32300000.0
Led 7 Màu nhấp nháy 2 chân 5mm,https://shopee.vn/Led-7-M%C3%A0u-nh%E1%BA%A5p-nh%C3%A1y-2-ch%C3%A2n-5mm-i.27117857.377328948?sp_atk=4d6dc23c-f12a-4105-af0c-3723359056f3&xptdk=4d6dc23c-f12a-4105-af0c-3723359056f3,4.913,1000,30000000.0
Ổ CẮM ĐIỆN THÔNG MINH - CHỐNG GIẬT - 6 CỔNG -3 CỔNG USB nhiều ổ cắm tiện lợi,https://shopee.vn/%E1%BB%94-C%E1%BA%AEM-%C4%90I%E1%BB%86N-TH%C3%94NG-MINH-CH%E1%BB%90NG-GI%E1%BA%ACT-6-C%E1%BB%94NG-3-C%E1%BB%94NG-USB-nhi%E1%BB%81u-%E1%BB%95-c%E1%BA%AFm-ti%E1%BB%87n-l%E1%BB%A3i-i.30674096.19508388071?sp_atk=4b39dc7e-224a-4f21-8697-30f3c8965130&xptdk=4b39dc7e-224a-4f21-8697-30f3c8965130,4.465,45000,135000000.0
"Công Tắc Cửa Cuốn WiFi + Bluetooth Điều Khiển Qua Điện Thoại Ap Tuya(Tự dừng khi gặp vật cản,dùng chung remote cửa cuốn",https://shopee.vn/C%C3%B4ng-T%E1%BA%AFc-C%E1%BB%ADa-Cu%E1%BB%91n-WiFi-Bluetooth-%C4%90i%E1%BB%81u-Khi%E1%BB%83n-Qua-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ap-Tuya(T%E1%BB%B1-d%E1%BB%ABng-khi-g%E1%BA%B7p-v%E1%BA%ADt-c%E1%BA%A3n-d%C3%B9ng-chung-remote-c%E1%BB%ADa-cu%E1%BB%91n-i.111606192.6125662314?sp_atk=055145bf-a63b-45b1-b2d3-80c9dc252ee9&xptdk=055145bf-a63b-45b1-b2d3-80c9dc252ee9,4.864,329300,1580640000.0
Nguồn điều chỉnh điện áp 3-12V 2A,https://shopee.vn/Ngu%E1%BB%93n-%C4%91i%E1%BB%81u-ch%E1%BB%89nh-%C4%91i%E1%BB%87n-%C3%A1p-3-12V-2A-i.581978314.19931818737?sp_atk=74b4da27-14f8-48dc-87cd-f921a0c277f3&xptdk=74b4da27-14f8-48dc-87cd-f921a0c277f3,4.884,57000,49419000.0
"Chuông báo khách kiêm chống trộm hồng ngoại (có video thực tế), chuông cửa",https://shopee.vn/Chu%C3%B4ng-b%C3%A1o-kh%C3%A1ch-ki%C3%AAm-ch%E1%BB%91ng-tr%E1%BB%99m-h%E1%BB%93ng-ngo%E1%BA%A1i-(c%C3%B3-video-th%E1%BB%B1c-t%E1%BA%BF)-chu%C3%B4ng-c%E1%BB%ADa-i.81542992.1389119738?sp_atk=35aaee27-d995-4469-920f-0c37db3753de&xptdk=35aaee27-d995-4469-920f-0c37db3753de,4.742,256000,4172800000.0
[Giá Hủy Diệt] Ổ Cắm Điện Có Dây Công Suất Cao,https://shopee.vn/-Gi%C3%A1-H%E1%BB%A7y-Di%E1%BB%87t-%E1%BB%94-C%E1%BA%AFm-%C4%90i%E1%BB%87n-C%C3%B3-D%C3%A2y-C%C3%B4ng-Su%E1%BA%A5t-Cao-i.165311630.8343332600?sp_atk=61a21573-42a4-424f-8871-3d7503c7ff6d&xptdk=61a21573-42a4-424f-8871-3d7503c7ff6d,4.816,58000 - 135000,272600000.0 - 634500000.0
Phích cắm điện chuyển đổi 3 tròn 2 tròn 2 dẹt về 3 chân dẹt khi đi du lịch úc new Zealand,https://shopee.vn/Ph%C3%ADch-c%E1%BA%AFm-%C4%91i%E1%BB%87n-chuy%E1%BB%83n-%C4%91%E1%BB%95i-3-tr%C3%B2n-2-tr%C3%B2n-2-d%E1%BA%B9t-v%E1%BB%81-3-ch%C3%A2n-d%E1%BA%B9t-khi-%C4%91i-du-l%E1%BB%8Bch-%C3%BAc-new-Zealand-i.51534100.16861663830?sp_atk=ffc2b447-1c98-4028-a9f7-55d9013b91e1&xptdk=ffc2b447-1c98-4028-a9f7-55d9013b91e1,4.81,24000,117600000.0
"Mạch tăng áp XL6009 4A vào 3V-32V Cho Ra 5V-35V, Module BOOST DC-DC",https://shopee.vn/M%E1%BA%A1ch-t%C4%83ng-%C3%A1p-XL6009-4A-v%C3%A0o-3V-32V-Cho-Ra-5V-35V-Module-BOOST-DC-DC-i.51294060.3822519352?sp_atk=d36eea1b-0fb9-4575-9bc6-ba0797d911c1&xptdk=d36eea1b-0fb9-4575-9bc6-ba0797d911c1,4.789,4000 - 14999,9600000.0 - 35997600.0
Chuông Báo Cá Dùng Câu Ngâm Cực Nhạy,https://shopee.vn/Chu%C3%B4ng-B%C3%A1o-C%C3%A1-D%C3%B9ng-C%C3%A2u-Ng%C3%A2m-C%E1%BB%B1c-Nh%E1%BA%A1y-i.328965167.8041407628?sp_atk=327395ef-5230-441c-bc03-bbfc85f975d5&xptdk=327395ef-5230-441c-bc03-bbfc85f975d5,4.775,1200,9720000.0
"Ổ Cắm Điện - Taky, Liền Dây Nối Dài 2 m, Cắm 2 Lỗ 2 Chạc Và 3 Chạc, An Toàn, Tiện Dụng Trong Gia Đình, 8608",https://shopee.vn/%E1%BB%94-C%E1%BA%AFm-%C4%90i%E1%BB%87n-Taky-Li%E1%BB%81n-D%C3%A2y-N%E1%BB%91i-D%C3%A0i-2-m-C%E1%BA%AFm-2-L%E1%BB%97-2-Ch%E1%BA%A1c-V%C3%A0-3-Ch%E1%BA%A1c-An-To%C3%A0n-Ti%E1%BB%87n-D%E1%BB%A5ng-Trong-Gia-%C4%90%C3%ACnh-8608-i.318064793.5397233538?sp_atk=7ced42cb-fbd4-4a37-a170-2de7bfef0a25&xptdk=7ced42cb-fbd4-4a37-a170-2de7bfef0a25,4.897,57820,47643680.0
Điều khiển điều hòa DAIKIN - Remote điều hòa DAIKIN,https://shopee.vn/%C4%90i%E1%BB%81u-khi%E1%BB%83n-%C4%91i%E1%BB%81u-h%C3%B2a-DAIKIN-Remote-%C4%91i%E1%BB%81u-h%C3%B2a-DAIKIN-i.133114057.3746687012?sp_atk=0f903d54-df20-4a6c-9e48-f57bf28a31cd&xptdk=0f903d54-df20-4a6c-9e48-f57bf28a31cd,4.789,20700 - 81000,76590000.0 - 299700000.0
"Bộ chuyển đổi nguồn 220v sang 110v và ngược lại, cục đổi nguồn điện 220v sang 110v 80w 100w",https://shopee.vn/B%E1%BB%99-chuy%E1%BB%83n-%C4%91%E1%BB%95i-ngu%E1%BB%93n-220v-sang-110v-v%C3%A0-ng%C6%B0%E1%BB%A3c-l%E1%BA%A1i-c%E1%BB%A5c-%C4%91%E1%BB%95i-ngu%E1%BB%93n-%C4%91i%E1%BB%87n-220v-sang-110v-80w-100w-i.144918858.7042447265?sp_atk=6ccff6fa-e792-4123-937c-9e7e411fa755&xptdk=6ccff6fa-e792-4123-937c-9e7e411fa755,4.798,85000 - 193200,289000000.0 - 656880000.0
Nguồn Adapter 12v/10v/9v/7v/6v/5v/4v/3v chân to 5.5mm,https://shopee.vn/Ngu%E1%BB%93n-Adapter-12v-10v-9v-7v-6v-5v-4v-3v-ch%C3%A2n-to-5.5mm-i.24076682.13868838247?sp_atk=954a257f-252d-48c1-9b50-d894b8bb6a6d&xptdk=954a257f-252d-48c1-9b50-d894b8bb6a6d,4.793,17000 - 25000,86700000.0 - 127500000.0
"Ổ Cắm Điện Đa Năng DcTek Chịu Tải 3000W, An Toàn Chống Giật, Nhựa PC Cao Cấp Chống Cháy, Dây Dài 2m",https://shopee.vn/%E1%BB%94-C%E1%BA%AFm-%C4%90i%E1%BB%87n-%C4%90a-N%C4%83ng-DcTek-Ch%E1%BB%8Bu-T%E1%BA%A3i-3000W-An-To%C3%A0n-Ch%E1%BB%91ng-Gi%E1%BA%ADt-Nh%E1%BB%B1a-PC-Cao-C%E1%BA%A5p-Ch%E1%BB%91ng-Ch%C3%A1y-D%C3%A2y-D%C3%A0i-2m-i.911527615.23909293738?sp_atk=a24f992d-2cf1-4eb8-92f4-b7a2898b3f7b&xptdk=a24f992d-2cf1-4eb8-92f4-b7a2898b3f7b,4.92,89000 - 330000,73781000.0 - 273570000.0
Nguồn Ổn Áp 4 Đầu Đa Năng Điện Tử 3-12V Dùng Các Loại Máy Phun Xăm,https://shopee.vn/Ngu%E1%BB%93n-%E1%BB%94n-%C3%81p-4-%C4%90%E1%BA%A7u-%C4%90a-N%C4%83ng-%C4%90i%E1%BB%87n-T%E1%BB%AD-3-12V-D%C3%B9ng-C%C3%A1c-Lo%E1%BA%A1i-M%C3%A1y-Phun-X%C4%83m-i.48378333.16170534989?sp_atk=0319dbaa-7c5c-427c-896b-87f4c10e5e34&xptdk=0319dbaa-7c5c-427c-896b-87f4c10e5e34,4.94,115000,184000000.0
Gói 10 Con Led Siêu Sáng Ø5,https://shopee.vn/G%C3%B3i-10-Con-Led-Si%C3%AAu-S%C3%A1ng-%C3%985-i.27117857.1988561944?sp_atk=affaf96d-00b5-4350-87bb-27fecd973b28&xptdk=affaf96d-00b5-4350-87bb-27fecd973b28,4.917,2990,30199000.0
Điện Trở 1/4W 5% (loại K) - Chọn Loại,https://shopee.vn/%C4%90i%E1%BB%87n-Tr%E1%BB%9F-1-4W-5-(lo%E1%BA%A1i-K)-Ch%E1%BB%8Dn-Lo%E1%BA%A1i-i.29971197.18270425687?sp_atk=f15f21b7-7fb3-4819-9359-56cbb88fd9e5&xptdk=f15f21b7-7fb3-4819-9359-56cbb88fd9e5,4.874,5000 - 7000,6000000.0 - 8400000.0
"Ổ cắm điện đa năng shoptida sạc nhanh cho lphone PD 20W cổng typeC, có 4-6 lỗ cắm tải 2500W, 1 đổi 1 15 tháng chính hãng",https://shopee.vn/%E1%BB%94-c%E1%BA%AFm-%C4%91i%E1%BB%87n-%C4%91a-n%C4%83ng-shoptida-s%E1%BA%A1c-nhanh-cho-lphone-PD-20W-c%E1%BB%95ng-typeC-c%C3%B3-4-6-l%E1%BB%97-c%E1%BA%AFm-t%E1%BA%A3i-2500W-1-%C4%91%E1%BB%95i-1-15-th%C3%A1ng-ch%C3%ADnh-h%C3%A3ng-i.548535184.10957190484?sp_atk=4edfe2ee-d436-4b05-ae14-f1edbee2cdf7&xptdk=4edfe2ee-d436-4b05-ae14-f1edbee2cdf7,4.962,149000 - 336000,5349100000.0 - 12062400000.0
Dây 3 Đầu 4 Đầu Đa Năng Cắm Máy Pen Phun Xăm,https://shopee.vn/D%C3%A2y-3-%C4%90%E1%BA%A7u-4-%C4%90%E1%BA%A7u-%C4%90a-N%C4%83ng-C%E1%BA%AFm-M%C3%A1y-Pen-Phun-X%C4%83m-i.48378333.12412029575?sp_atk=04d36637-0cfd-4a74-b90c-d41ad763c07f&xptdk=04d36637-0cfd-4a74-b90c-d41ad763c07f,4.877,55000 - 115000,126500000.0 - 264500000.0
Rơ Le Trung Gian 8 Chân 14 Chân Relay MY4N LY2N 220V 24VDC,https://shopee.vn/R%C6%A1-Le-Trung-Gian-8-Ch%C3%A2n-14-Ch%C3%A2n-Relay-MY4N-LY2N-220V-24VDC-i.283585110.5564159861?sp_atk=271f8e3f-bc08-4908-ac33-3609ccceb54d&xptdk=271f8e3f-bc08-4908-ac33-3609ccceb54d,4.806,6900 - 16500,151800000.0 - 363000000.0
Bảng bo vỉ mạch Led 30w 40w 50w siêu sáng mắt chip Led 2835 + nguồn driver AC220V MLC-30-50x,https://shopee.vn/B%E1%BA%A3ng-bo-v%E1%BB%89-m%E1%BA%A1ch-Led-30w-40w-50w-si%C3%AAu-s%C3%A1ng-m%E1%BA%AFt-chip-Led-2835-ngu%E1%BB%93n-driver-AC220V-MLC-30-50x-i.455289995.10409402197?sp_atk=4060b67b-666d-448d-b09a-67d6a303183d&xptdk=4060b67b-666d-448d-b09a-67d6a303183d,4.8,14000 - 42000,57400000.0 - 172200000.0
"Ổ cắm điện đa năng 2500W AnHome Cube C3 sạc nhanh USB-TypeC 15W, thiết kế thông minh, chất liệu chống cháy lan",https://shopee.vn/%E1%BB%94-c%E1%BA%AFm-%C4%91i%E1%BB%87n-%C4%91a-n%C4%83ng-2500W-AnHome-Cube-C3-s%E1%BA%A1c-nhanh-USB-TypeC-15W-thi%E1%BA%BFt-k%E1%BA%BF-th%C3%B4ng-minh-ch%E1%BA%A5t-li%E1%BB%87u-ch%E1%BB%91ng-ch%C3%A1y-lan-i.868204753.20349920963?sp_atk=e78de496-44c7-4a71-8c8b-445700c14de5&xptdk=e78de496-44c7-4a71-8c8b-445700c14de5,4.883,69000 - 159000,269100000.0 - 620100000.0
"Chuông hồng ngoại báo khách, báo động, chống trộm (tiếng Anh hoặc tiếng Việt)",https://shopee.vn/Chu%C3%B4ng-h%E1%BB%93ng-ngo%E1%BA%A1i-b%C3%A1o-kh%C3%A1ch-b%C3%A1o-%C4%91%E1%BB%99ng-ch%E1%BB%91ng-tr%E1%BB%99m-(ti%E1%BA%BFng-Anh-ho%E1%BA%B7c-ti%E1%BA%BFng-Vi%E1%BB%87t)-i.71001962.2651574230?sp_atk=94df3cc9-5c15-441e-a1f9-9b35f8e6051f&xptdk=94df3cc9-5c15-441e-a1f9-9b35f8e6051f,4.887,100000 - 125000,490000000.0 - 612500000.0
[HÀNG CHÍNH HÃNG] Cầu Dao Chống Giật RCBO DOBO KOREA đa năng - siêu nhạy 4kA 30mA - chống giật test trực tiếp,https://shopee.vn/-H%C3%80NG-CH%C3%8DNH-H%C3%83NG-C%E1%BA%A7u-Dao-Ch%E1%BB%91ng-Gi%E1%BA%ADt-RCBO-DOBO-KOREA-%C4%91a-n%C4%83ng-si%C3%AAu-nh%E1%BA%A1y-4kA-30mA-ch%E1%BB%91ng-gi%E1%BA%ADt-test-tr%E1%BB%B1c-ti%E1%BA%BFp-i.40935002.4545254702?sp_atk=bc2f2614-9e59-4083-a8aa-1553637968a7&xptdk=bc2f2614-9e59-4083-a8aa-1553637968a7,4.926,275000 - 298000,1017500000.0 - 1102600000.0
Tụ bếp từ 5uf 0.33uf 0.27uf 2uf 4uf 6.8uf 8uf 10uf chính hãng chất lượng cao.,https://shopee.vn/T%E1%BB%A5-b%E1%BA%BFp-t%E1%BB%AB-5uf-0.33uf-0.27uf-2uf-4uf-6.8uf-8uf-10uf-ch%C3%ADnh-h%C3%A3ng-ch%E1%BA%A5t-l%C6%B0%E1%BB%A3ng-cao.-i.906994377.22207317725?sp_atk=0d00d56e-563f-47f5-8805-5deba530a6a2&xptdk=0d00d56e-563f-47f5-8805-5deba530a6a2,4.908,7000 - 18000,6755000.0 - 17370000.0
"Phích ,ổ cắm Lioa chuyển 3 chân sang 2 chân - Đầu chuyển đổi đa năng Lioa 3 chấu sang 2 chấu",https://shopee.vn/Ph%C3%ADch-%E1%BB%95-c%E1%BA%AFm-Lioa-chuy%E1%BB%83n-3-ch%C3%A2n-sang-2-ch%C3%A2n-%C4%90%E1%BA%A7u-chuy%E1%BB%83n-%C4%91%E1%BB%95i-%C4%91a-n%C4%83ng-Lioa-3-ch%E1%BA%A5u-sang-2-ch%E1%BA%A5u-i.136360388.2793287242?sp_atk=3c4010c0-24cb-4b2f-8429-1805898556b2&xptdk=3c4010c0-24cb-4b2f-8429-1805898556b2,4.965,22000,68200000.0
"[Hoả tốc HN] Công Tắc Cửa Cuốn Wifi Blutooth Thông Minh Tuya Smart, Điều Khiển Cửa Cuốn Wifi Mở Cửa Cuốn Từ Xa Qua App",https://shopee.vn/-Ho%E1%BA%A3-t%E1%BB%91c-HN-C%C3%B4ng-T%E1%BA%AFc-C%E1%BB%ADa-Cu%E1%BB%91n-Wifi-Blutooth-Th%C3%B4ng-Minh-Tuya-Smart-%C4%90i%E1%BB%81u-Khi%E1%BB%83n-C%E1%BB%ADa-Cu%E1%BB%91n-Wifi-M%E1%BB%9F-C%E1%BB%ADa-Cu%E1%BB%91n-T%E1%BB%AB-Xa-Qua-App-i.46825870.6203384275?sp_atk=e2ce5a65-5397-4c6e-a629-dd2230d94be5&xptdk=e2ce5a65-5397-4c6e-a629-dd2230d94be5,4.836,376900 - 499900,1130700000.0 - 1499700000.0
Khởi động từ 1 pha 220V CHINT NCH8 25A 40A 63A công tắc tơ contactor,https://shopee.vn/Kh%E1%BB%9Fi-%C4%91%E1%BB%99ng-t%E1%BB%AB-1-pha-220V-CHINT-NCH8-25A-40A-63A-c%C3%B4ng-t%E1%BA%AFc-t%C6%A1-contactor-i.110886241.5295117377?sp_atk=5bb208e3-f077-44b8-9e4b-832ddbde2736&xptdk=5bb208e3-f077-44b8-9e4b-832ddbde2736,4.813,56000 - 155000,313600000.0 - 868000000.0
[CHÍNH HÃNG] Bộ Đổi Nguồn LiOA - Cục Đổi Nguồn Từ 220V Sang 100V 110V 120V - Bộ Đổi Điện 1 Pha,https://shopee.vn/-CH%C3%8DNH-H%C3%83NG-B%E1%BB%99-%C4%90%E1%BB%95i-Ngu%E1%BB%93n-LiOA-C%E1%BB%A5c-%C4%90%E1%BB%95i-Ngu%E1%BB%93n-T%E1%BB%AB-220V-Sang-100V-110V-120V-B%E1%BB%99-%C4%90%E1%BB%95i-%C4%90i%E1%BB%87n-1-Pha-i.121576867.13053513619?sp_atk=77688c4d-eba5-4957-bfcc-c15775afa17f&xptdk=77688c4d-eba5-4957-bfcc-c15775afa17f,4.939,295000 - 770000,1032500000.0 - 2695000000.0
