product_name,product_url,product_rating,product_price,product_revenue
Áo Bomber Unisex - Áo khoác nỉ Hoodie mũ trùm đầu 2 lớp cúc bấm nam nữ Vintage,https://shopee.vn/%C3%81o-Bomber-Unisex-%C3%81o-kho%C3%A1c-n%E1%BB%89-Hoodie-m%C5%A9-tr%C3%B9m-%C4%91%E1%BA%A7u-2-l%E1%BB%9Bp-c%C3%BAc-b%E1%BA%A5m-nam-n%E1%BB%AF-Vintage-i.161050540.20746950145?sp_atk=f8f77389-4c36-48b4-8926-fcac9d14c353&xptdk=f8f77389-4c36-48b4-8926-fcac9d14c353,4.855,175000,1277500000.0
Áo khoác hoodie DESSUU nỉ bông dày dặn nút bấm 4 màu phối form rộng unisex nam nữ_SSSTore,https://shopee.vn/%C3%81o-kho%C3%A1c-hoodie-DESSUU-n%E1%BB%89-b%C3%B4ng-d%C3%A0y-d%E1%BA%B7n-n%C3%BAt-b%E1%BA%A5m-4-m%C3%A0u-ph%E1%BB%91i-form-r%E1%BB%99ng-unisex-nam-n%E1%BB%AF_SSSTore-i.47019244.19487974026?sp_atk=efa16615-3a63-4bfc-a3ed-a880cff5919b&xptdk=efa16615-3a63-4bfc-a3ed-a880cff5919b,4.904,179500 - 196000,861600000.0 - 940800000.0
Áo Hoodie Zip FUNKY Xám Tiêu - Áo Khoác Nỉ Nam Nữ Mũ Trùm Form Rộng Nỉ Cotton Cao Cấp,https://shopee.vn/%C3%81o-Hoodie-Zip-FUNKY-X%C3%A1m-Ti%C3%AAu-%C3%81o-Kho%C3%A1c-N%E1%BB%89-Nam-N%E1%BB%AF-M%C5%A9-Tr%C3%B9m-Form-R%E1%BB%99ng-N%E1%BB%89-Cotton-Cao-C%E1%BA%A5p-i.60672948.23254998372?sp_atk=edb09d71-4701-4325-b232-06ff9ff7925d&xptdk=edb09d71-4701-4325-b232-06ff9ff7925d,4.898,144000,460800000.0
[Mã FADEP0812 giảm đến 10k đơn từ 99k] [ Kèm Ảnh Thật ] Tổng Hợp Các Mẫu Áo Khoác Nỉ Carigan Form Rộng,https://shopee.vn/-M%C3%A3-FADEP0812-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-10k-%C4%91%C6%A1n-t%E1%BB%AB-99k-K%C3%A8m-%E1%BA%A2nh-Th%E1%BA%ADt-T%E1%BB%95ng-H%E1%BB%A3p-C%C3%A1c-M%E1%BA%ABu-%C3%81o-Kho%C3%A1c-N%E1%BB%89-Carigan-Form-R%E1%BB%99ng-i.350548753.16495638555?sp_atk=719630f8-0b0f-4f87-8134-5e1a9a21634e&xptdk=719630f8-0b0f-4f87-8134-5e1a9a21634e,4.596,69900,153780000.0
"Áo khoác nỉ hoodie zip ,áo hoodie nam nữ form rộng chất nỉ bông 2 lớp trơn",https://shopee.vn/%C3%81o-kho%C3%A1c-n%E1%BB%89-hoodie-zip-%C3%A1o-hoodie-nam-n%E1%BB%AF-form-r%E1%BB%99ng-ch%E1%BA%A5t-n%E1%BB%89-b%C3%B4ng-2-l%E1%BB%9Bp-tr%C6%A1n-i.32239491.18939056850?sp_atk=87664788-dce5-4fe8-a18b-0dc012a26f96&xptdk=87664788-dce5-4fe8-a18b-0dc012a26f96,4.758,99000,574200000.0
Áo hoodie Nữ America Vintage Dáng Lửng Ulzzang Style áo hoodie 2023NEW Au0205,https://shopee.vn/%C3%81o-hoodie-N%E1%BB%AF-America-Vintage-D%C3%A1ng-L%E1%BB%ADng-Ulzzang-Style-%C3%A1o-hoodie-2023NEW-Au0205-i.1049393945.20592242254?sp_atk=7031b1da-4c1d-4aea-8c21-7841ed40aad4&xptdk=7031b1da-4c1d-4aea-8c21-7841ed40aad4,4.819,160000,320000000.0
Áo Hoodies Nam Nữ Form Rộng In Chũ JUMP Mũ 2 Lớp Unisex Dài Qua Mông,https://shopee.vn/%C3%81o-Hoodies-Nam-N%E1%BB%AF-Form-R%E1%BB%99ng-In-Ch%C5%A9-JUMP-M%C5%A9-2-L%E1%BB%9Bp-Unisex-D%C3%A0i-Qua-M%C3%B4ng-i.68208764.21940645127?sp_atk=672b77f8-b129-4673-9590-e71871975f13&xptdk=672b77f8-b129-4673-9590-e71871975f13,4.628,69000,193200000.0
Áo Nỉ Sweater Nữ Form Rộng Vải Nỉ Bông Dày Dặn IN CHỮ CALIN PHONG CÁCH HÀN QUỐC CAMASTORE M1145,https://shopee.vn/%C3%81o-N%E1%BB%89-Sweater-N%E1%BB%AF-Form-R%E1%BB%99ng-V%E1%BA%A3i-N%E1%BB%89-B%C3%B4ng-D%C3%A0y-D%E1%BA%B7n-IN-CH%C6%AF%CC%83-CALIN-PHONG-CA%CC%81CH-HA%CC%80N-QU%C3%94%CC%81C-CAMASTORE-M1145-i.399517032.23458673005?sp_atk=b0bef1d6-2255-41e8-9507-8960654445d9&xptdk=b0bef1d6-2255-41e8-9507-8960654445d9,4.675,49000 - 55000,35574000.0 - 39930000.0
ÁO SWEATER ĐEN NỈ BÔNG LUMIHOUSE C100,https://shopee.vn/%C3%81O-SWEATER-%C4%90EN-N%E1%BB%88-B%C3%94NG-LUMIHOUSE-C100-i.5905164.20891868419?sp_atk=db50a8bc-b5b8-4af3-9ad9-ceef56bd11d6&xptdk=db50a8bc-b5b8-4af3-9ad9-ceef56bd11d6,4.904,169000,338000000.0
Áo Hoodie Zip tag L.M.C Lumihouse H83,https://shopee.vn/%C3%81o-Hoodie-Zip-tag-L.M.C-Lumihouse-H83-i.5905164.18681584340?sp_atk=120f03f7-652e-4a81-a148-6930512c1f90&xptdk=120f03f7-652e-4a81-a148-6930512c1f90,4.918,185000,444000000.0
Áo khoác Hoodie Zip nam nữ SAM CLO - Áo khoác nỉ có mũ tay dài thu đông freesize dáng unisex HOODIE KHOÁ KÉO TRƠN,https://shopee.vn/%C3%81o-kho%C3%A1c-Hoodie-Zip-nam-n%E1%BB%AF-SAM-CLO-%C3%81o-kho%C3%A1c-n%E1%BB%89-c%C3%B3-m%C5%A9-tay-d%C3%A0i-thu-%C4%91%C3%B4ng-freesize-d%C3%A1ng-unisex-HOODIE-KHO%C3%81-K%C3%89O-TR%C6%A0N-i.256319847.20756422086?sp_atk=4e5105ee-914b-44e2-a27f-e5be64463e0f&xptdk=4e5105ee-914b-44e2-a27f-e5be64463e0f,4.935,105000,1428000000.0
Áo khoác hoodies nỉ trơn tay bồng unisex form rộng chất nỉ ngoại dày dặn cao cấp có khóa kéo oversize dáng thụng,https://shopee.vn/%C3%81o-kho%C3%A1c-hoodies-n%E1%BB%89-tr%C6%A1n-tay-b%E1%BB%93ng-unisex-form-r%E1%BB%99ng-ch%E1%BA%A5t-n%E1%BB%89-ngo%E1%BA%A1i-d%C3%A0y-d%E1%BA%B7n-cao-c%E1%BA%A5p-c%C3%B3-kh%C3%B3a-k%C3%A9o-oversize-d%C3%A1ng-th%E1%BB%A5ng-i.213634597.13114850746?sp_atk=59071c24-3318-4222-ba73-2c0a1baeef42&xptdk=59071c24-3318-4222-ba73-2c0a1baeef42,4.818,99000 - 149000,1237500000.0 - 1862500000.0
[Tặng Cột Tóc] Áo Khoác Hoodie Nỉ TRƠN TAY PHỒNG 2022 Dây Kéo Zip Nam Nữ Ulzzang Unisex Form Rộng Đẹp - MICHAA,https://shopee.vn/-T%E1%BA%B7ng-C%E1%BB%99t-T%C3%B3c-%C3%81o-Kho%C3%A1c-Hoodie-N%E1%BB%89-TR%C6%A0N-TAY-PH%E1%BB%92NG-2022-D%C3%A2y-K%C3%A9o-Zip-Nam-N%E1%BB%AF-Ulzzang-Unisex-Form-R%E1%BB%99ng-%C4%90%E1%BA%B9p-MICHAA-i.358851860.16670433713?sp_atk=188c1819-0492-4dc3-b9ae-64f24b9091d3&xptdk=188c1819-0492-4dc3-b9ae-64f24b9091d3,4.853,85000 - 158000,289000000.0 - 537200000.0
Áo khoác nữ hoodie Aone local brand QC04.6 form rộng mũ hai lớp chất vải nỉ bông cotton premium mềm mịn.,https://shopee.vn/%C3%81o-kho%C3%A1c-n%E1%BB%AF-hoodie-Aone-local-brand-QC04.6-form-r%E1%BB%99ng-m%C5%A9-hai-l%E1%BB%9Bp-ch%E1%BA%A5t-v%E1%BA%A3i-n%E1%BB%89-b%C3%B4ng-cotton-premium-m%E1%BB%81m-m%E1%BB%8Bn.-i.1114154245.22086382419?sp_atk=6993c44b-343f-491a-967a-7f23c22aeb79&xptdk=6993c44b-343f-491a-967a-7f23c22aeb79,5.0,249000,171810000.0
[Mã FADEP0812 giảm đến 10k đơn từ 99k] Áo Nỉ Sweater Nữ Form Rộng Vải Nỉ Bông Dày Dặn phong cách Ulzzang CAMASTORE SW02,https://shopee.vn/-M%C3%A3-FADEP0812-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-10k-%C4%91%C6%A1n-t%E1%BB%AB-99k-%C3%81o-N%E1%BB%89-Sweater-N%E1%BB%AF-Form-R%E1%BB%99ng-V%E1%BA%A3i-N%E1%BB%89-B%C3%B4ng-D%C3%A0y-D%E1%BA%B7n-phong-c%C3%A1ch-Ulzzang-CAMASTORE-SW02-i.399517032.10944583467?sp_atk=b8d8dcd2-7690-4c35-8860-74d2b1bde97e&xptdk=b8d8dcd2-7690-4c35-8860-74d2b1bde97e,4.824,49000,945700000.0
Áo Nỉ Hoodie Họa Tiết Nổi Thêu Thỏ Dài Tay Áo Nỉ Thụng Có Mũ In Chữ Freesize Form Rộng MS40,https://shopee.vn/%C3%81o-N%E1%BB%89-Hoodie-H%E1%BB%8Da-Ti%E1%BA%BFt-N%E1%BB%95i-Th%C3%AAu-Th%E1%BB%8F-D%C3%A0i-Tay-%C3%81o-N%E1%BB%89-Th%E1%BB%A5ng-C%C3%B3-M%C5%A9-In-Ch%E1%BB%AF-Freesize-Form-R%E1%BB%99ng-MS40-i.727229081.22650189445?sp_atk=d5b9dd52-2885-41ed-9961-bb952dd53968&xptdk=d5b9dd52-2885-41ed-9961-bb952dd53968,5.0,116000,580000000.0
"Áo Hoodie Dáng Rộng Tay Bồng In Chữ COLOUR Nhiều Màu, Áo Nỉ Chất Liệu 2ZA Cao Cấp Ms72",https://shopee.vn/%C3%81o-Hoodie-D%C3%A1ng-R%E1%BB%99ng-Tay-B%E1%BB%93ng-In-Ch%E1%BB%AF-COLOUR-Nhi%E1%BB%81u-M%C3%A0u-%C3%81o-N%E1%BB%89-Ch%E1%BA%A5t-Li%E1%BB%87u-2ZA-Cao-C%E1%BA%A5p-Ms72-i.727229081.23475681391?sp_atk=2861e735-6523-4a64-b1b4-10d14d99aff9&xptdk=2861e735-6523-4a64-b1b4-10d14d99aff9,5.0,156000,780000000.0
[Mã FADEP0812 giảm đến 10k đơn từ 99k] Áo khoác nỉ họa tiết dáng rộng - Khoác Cardigan tay bo in hình dáng rộng cài cúc,https://shopee.vn/-M%C3%A3-FADEP0812-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-10k-%C4%91%C6%A1n-t%E1%BB%AB-99k-%C3%81o-kho%C3%A1c-n%E1%BB%89-h%E1%BB%8Da-ti%E1%BA%BFt-d%C3%A1ng-r%E1%BB%99ng-Kho%C3%A1c-Cardigan-tay-bo-in-h%C3%ACnh-d%C3%A1ng-r%E1%BB%99ng-c%C3%A0i-c%C3%BAc-i.39534704.22579537702?sp_atk=040fceb1-e6fd-4b7a-9335-a39d866f7c00&xptdk=040fceb1-e6fd-4b7a-9335-a39d866f7c00,4.96,79000,56327000.0
Chân Váy Dạ Ngắn Kẻ Sọc Chéo Xinh Xắn Nữ Sinh Phong Cách Hàn Quốc A Caro Skirt Mùa Thu Đông,https://shopee.vn/Ch%C3%A2n-V%C3%A1y-D%E1%BA%A1-Ng%E1%BA%AFn-K%E1%BA%BB-S%E1%BB%8Dc-Ch%C3%A9o-Xinh-X%E1%BA%AFn-N%E1%BB%AF-Sinh-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-A-Caro-Skirt-M%C3%B9a-Thu-%C4%90%C3%B4ng-i.129201853.20967855828?sp_atk=40ef8d76-d1b8-4e99-9a08-ade222f55d92&xptdk=40ef8d76-d1b8-4e99-9a08-ade222f55d92,4.852,139000 - 141000,250200000.0 - 253800000.0
"Váy trắng bánh bèo,Đầm cổ yếm trễ vai,váy tafta tay bồng tháo rời mặc sinh nhật, dự tiệc, kỷ yếu HV42 HOASUMO",https://shopee.vn/V%C3%A1y-tr%E1%BA%AFng-b%C3%A1nh-b%C3%A8o-%C4%90%E1%BA%A7m-c%E1%BB%95-y%E1%BA%BFm-tr%E1%BB%85-vai-v%C3%A1y-tafta-tay-b%E1%BB%93ng-th%C3%A1o-r%E1%BB%9Di-m%E1%BA%B7c-sinh-nh%E1%BA%ADt-d%E1%BB%B1-ti%E1%BB%87c-k%E1%BB%B7-y%E1%BA%BFu-HV42-HOASUMO-i.11627116.14399499843?sp_atk=357839c4-a8e8-4f29-bc2b-2792b5f84b34&xptdk=357839c4-a8e8-4f29-bc2b-2792b5f84b34,4.569,35000 - 118000,105000000.0 - 354000000.0
