product_name,product_url,product_rating,product_price,product_revenue
Viên nén đậu nành lót chuồng thú cưng 500g,https://shopee.vn/Vi%C3%AAn-n%C3%A9n-%C4%91%E1%BA%ADu-n%C3%A0nh-l%C3%B3t-chu%E1%BB%93ng-th%C3%BA-c%C6%B0ng-500g-i.9436217.4130737505?sp_atk=720d782e-fe7a-4968-9379-efd20e969450&xptdk=720d782e-fe7a-4968-9379-efd20e969450,4.949,25000,80000000.0
"Blue Sky 999 Chuyên Xử Lý Túm Lắc, Nấm Cho Cá Cảnh, Cá Bảy Màu, Cá Koi,...5ml/10ml/chai [BLUE SKY 999 5ml]",https://shopee.vn/Blue-Sky-999-Chuy%C3%AAn-X%E1%BB%AD-L%C3%BD-T%C3%BAm-L%E1%BA%AFc-N%E1%BA%A5m-Cho-C%C3%A1-C%E1%BA%A3nh-C%C3%A1-B%E1%BA%A3y-M%C3%A0u-C%C3%A1-Koi-...5ml-10ml-chai-BLUE-SKY-999-5ml--i.28753854.21247045353?sp_atk=cee6a29a-f470-464f-848b-cd9d3d9de52d&xptdk=cee6a29a-f470-464f-848b-cd9d3d9de52d,4.856,29000 - 48000,52200000.0 - 86400000.0
HCM- Combo 10 miếng bỉm quần dạng dán chó mèo cao cấp (kiểu bỉm quần) loại siêu thấm ĐỦ SIZE,https://shopee.vn/HCM-Combo-10-mi%E1%BA%BFng-b%E1%BB%89m-qu%E1%BA%A7n-d%E1%BA%A1ng-d%C3%A1n-ch%C3%B3-m%C3%A8o-cao-c%E1%BA%A5p-(ki%E1%BB%83u-b%E1%BB%89m-qu%E1%BA%A7n)-lo%E1%BA%A1i-si%C3%AAu-th%E1%BA%A5m-%C4%90%E1%BB%A6-SIZE-i.28384108.1923490725?sp_atk=ae2ed4f4-d585-4e86-9b3a-fc2fa0550bef&xptdk=ae2ed4f4-d585-4e86-9b3a-fc2fa0550bef,4.892,52500 - 75000,252000000.0 - 360000000.0
"Nhà vệ sinh cho mèo 2 cửa chống văng cát có ngăn kéo size lớn, chậu cát, toilet chống văng cát, gấp gọn tiện lợi",https://shopee.vn/Nh%C3%A0-v%E1%BB%87-sinh-cho-m%C3%A8o-2-c%E1%BB%ADa-ch%E1%BB%91ng-v%C4%83ng-c%C3%A1t-c%C3%B3-ng%C4%83n-k%C3%A9o-size-l%E1%BB%9Bn-ch%E1%BA%ADu-c%C3%A1t-toilet-ch%E1%BB%91ng-v%C4%83ng-c%C3%A1t-g%E1%BA%A5p-g%E1%BB%8Dn-ti%E1%BB%87n-l%E1%BB%A3i-i.300079263.16982173717?sp_atk=b2f6c1b9-aa5a-433f-80e3-d3c21024d113&xptdk=b2f6c1b9-aa5a-433f-80e3-d3c21024d113,4.944,99000 - 328000,168300000.0 - 557600000.0
Khay vệ sinh cho chó có thành cao - khay vệ sinh cho chó size lớn tặng kèm cột,https://shopee.vn/Khay-v%E1%BB%87-sinh-cho-ch%C3%B3-c%C3%B3-th%C3%A0nh-cao-khay-ve%CC%A3%CC%82-sinh-cho-cho%CC%81-size-lo%CC%9B%CC%81n-t%E1%BA%B7ng-k%C3%A8m-c%E1%BB%99t-i.16376308.19872441768?sp_atk=06454cca-bfe1-4ae0-9dd2-5b5cfedba430&xptdk=06454cca-bfe1-4ae0-9dd2-5b5cfedba430,4.857,75000 - 125000,58050000.0 - 96750000.0
Giấy lót chuồng carno cho hamster - Gói 50g,https://shopee.vn/Gi%E1%BA%A5y-l%C3%B3t-chu%E1%BB%93ng-carno-cho-hamster-G%C3%B3i-50g-i.243034226.5631832802?sp_atk=2e5f7cfe-8226-406f-895a-83f28b87fb38&xptdk=2e5f7cfe-8226-406f-895a-83f28b87fb38,4.944,15000,30000000.0
Ship hỏa tốc - Bỉm cho chó mèo giống đực và giống cái - Bỉm Diapers (bịch 12 miếng),https://shopee.vn/Ship-h%E1%BB%8Fa-t%E1%BB%91c-B%E1%BB%89m-cho-ch%C3%B3-m%C3%A8o-gi%E1%BB%91ng-%C4%91%E1%BB%B1c-v%C3%A0-gi%E1%BB%91ng-c%C3%A1i-B%E1%BB%89m-Diapers-(b%E1%BB%8Bch-12-mi%E1%BA%BFng)-i.76658903.18768432656?sp_atk=2396dd49-f43b-4813-99bb-65be95cb6207&xptdk=2396dd49-f43b-4813-99bb-65be95cb6207,4.873,55000 - 69000,66000000.0 - 82800000.0
Cát vệ sinh cho mèo MIN 8L xuất sứ Nhật Bản (Ship nhanh TPHCM) | BAO BÌ MỚI.,https://shopee.vn/C%C3%A1t-v%E1%BB%87-sinh-cho-m%C3%A8o-MIN-8L-xu%E1%BA%A5t-s%E1%BB%A9-Nh%E1%BA%ADt-B%E1%BA%A3n-(Ship-nhanh-TPHCM)-BAO-B%C3%8C-M%E1%BB%9AI.-i.420411935.10044932862?sp_atk=1c9b231d-5260-4fcc-bd23-7eaf60c33720&xptdk=1c9b231d-5260-4fcc-bd23-7eaf60c33720,4.942,40900 - 41900,5284280000.0 - 5413480000.0
Dụng cụ vệ sinh chó mèo Xẻng khay vệ sinh xúc phân chó mèo,https://shopee.vn/D%E1%BB%A5ng-c%E1%BB%A5-v%E1%BB%87-sinh-ch%C3%B3-m%C3%A8o-X%E1%BA%BBng-khay-v%E1%BB%87-sinh-x%C3%BAc-ph%C3%A2n-ch%C3%B3-m%C3%A8o-i.69280830.8611543451?sp_atk=9272c5c5-88d6-43ba-abed-000183678a12&xptdk=9272c5c5-88d6-43ba-abed-000183678a12,4.951,4500,9900000.0
Cát sand thơm lót chuồng hamster 1kg,https://shopee.vn/C%C3%A1t-sand-th%C6%A1m-l%C3%B3t-chu%E1%BB%93ng-hamster-1kg-i.297981379.18112152773?sp_atk=24032545-1ff8-4ab3-8646-067fdb5b755a&xptdk=24032545-1ff8-4ab3-8646-067fdb5b755a,4.769,8800 - 14801,165440000.0 - 278258800.0
Bỉm cho chó đực Dono,https://shopee.vn/B%E1%BB%89m-cho-ch%C3%B3-%C4%91%E1%BB%B1c-Dono-i.221118686.3241016249?sp_atk=a6c88ab2-a255-418d-84ad-7e53f0f391ab&xptdk=a6c88ab2-a255-418d-84ad-7e53f0f391ab,4.962,56900 - 59900,1587510000.0 - 1671210000.0
Cát đậu nành TOFU 6L- Cát vệ sinh cho mèo an toàn bảo vệ môi trường xuất xứ Việt Nam,https://shopee.vn/C%C3%A1t-%C4%91%E1%BA%ADu-n%C3%A0nh-TOFU-6L-C%C3%A1t-v%E1%BB%87-sinh-cho-m%C3%A8o-an-to%C3%A0n-b%E1%BA%A3o-v%E1%BB%87-m%C3%B4i-tr%C6%B0%E1%BB%9Dng-xu%E1%BA%A5t-x%E1%BB%A9-Vi%E1%BB%87t-Nam-i.201041106.8672526481?sp_atk=0280ddab-505a-4b79-88a5-798769dce55d&xptdk=0280ddab-505a-4b79-88a5-798769dce55d,4.722,85000 - 90000,136000000.0 - 144000000.0
( Hỏa Tốc) Cát đậu phụ Cature Natural Tofu 6L đổ được bồn cầu Dành cho mèo an toàn đối mèo con mèo bầu - Thaivucattery,https://shopee.vn/(-H%E1%BB%8Fa-T%E1%BB%91c)-C%C3%A1t-%C4%91%E1%BA%ADu-ph%E1%BB%A5-Cature-Natural-Tofu-6L-%C4%91%E1%BB%95-%C4%91%C6%B0%E1%BB%A3c-b%E1%BB%93n-c%E1%BA%A7u-D%C3%A0nh-cho-m%C3%A8o-an-to%C3%A0n-%C4%91%E1%BB%91i-m%C3%A8o-con-m%C3%A8o-b%E1%BA%A7u-Thaivucattery-i.299481339.11564410343?sp_atk=0c82bb41-a678-4e8c-a260-4a0becd1ba3e&xptdk=0c82bb41-a678-4e8c-a260-4a0becd1ba3e,4.862,125000 - 185000,787500000.0 - 1165500000.0
"Lẻ theo miếng-Tấm thảm vệ sinh than hoạt tính lót lồng, chuồng, khay, ổ đẻ, ô tô cho Thú Cưng Chó Mèo Size S, M, XL",https://shopee.vn/L%E1%BA%BB-theo-mi%E1%BA%BFng-T%E1%BA%A5m-th%E1%BA%A3m-v%E1%BB%87-sinh-than-ho%E1%BA%A1t-t%C3%ADnh-l%C3%B3t-l%E1%BB%93ng-chu%E1%BB%93ng-khay-%E1%BB%95-%C4%91%E1%BA%BB-%C3%B4-t%C3%B4-cho-Th%C3%BA-C%C6%B0ng-Ch%C3%B3-M%C3%A8o-Size-S-M-XL-i.415325757.8476679495?sp_atk=055566b5-92b2-4d0d-bc41-5d8f3a3a4b95&xptdk=055566b5-92b2-4d0d-bc41-5d8f3a3a4b95,4.876,1100 - 3890,11550000.0 - 40845000.0
Bịch Tã Lót vệ sinh chuồng trại chó mèo,https://shopee.vn/B%E1%BB%8Bch-T%C3%A3-L%C3%B3t-v%E1%BB%87-sinh-chu%E1%BB%93ng-tr%E1%BA%A1i-ch%C3%B3-m%C3%A8o-i.215719176.16213694636?sp_atk=513dc552-020e-4d3e-ac3a-90f70f403447&xptdk=513dc552-020e-4d3e-ac3a-90f70f403447,4.891,36600 - 69000,30231600.0 - 56994000.0
Cát vệ sinh cho mèo( cát like 16L),https://shopee.vn/C%C3%A1t-v%E1%BB%87-sinh-cho-m%C3%A8o(-c%C3%A1t-like-16L)-i.177623537.4141490916?sp_atk=c513380f-06b5-428b-98aa-3e9938b74a08&xptdk=c513380f-06b5-428b-98aa-3e9938b74a08,4.958,47700 - 94760,1278360000.0 - 2539568000.0
Thảm đi vệ sinh cho chó mèo có thể tái sử dụng nhiều lần – Thảm lót chống thấm chuyên dụng cho thú cưng siêu tiết kiệm,https://shopee.vn/Th%E1%BA%A3m-%C4%91i-v%E1%BB%87-sinh-cho-ch%C3%B3-m%C3%A8o-c%C3%B3-th%E1%BB%83-t%C3%A1i-s%E1%BB%AD-d%E1%BB%A5ng-nhi%E1%BB%81u-l%E1%BA%A7n-%E2%80%93-Th%E1%BA%A3m-l%C3%B3t-ch%E1%BB%91ng-th%E1%BA%A5m-chuy%C3%AAn-d%E1%BB%A5ng-cho-th%C3%BA-c%C6%B0ng-si%C3%AAu-ti%E1%BA%BFt-ki%E1%BB%87m-i.70991602.13595606726?sp_atk=fc6872a5-90b1-4b69-9c8b-6b241f43ad45&xptdk=fc6872a5-90b1-4b69-9c8b-6b241f43ad45,4.953,45000 - 135000,90000000.0 - 270000000.0
Dụng cụ vệ sinh chó mèo _Xẻng xúc phân chó mèo,https://shopee.vn/D%E1%BB%A5ng-c%E1%BB%A5-v%E1%BB%87-sinh-ch%C3%B3-m%C3%A8o-_X%E1%BA%BBng-x%C3%BAc-ph%C3%A2n-ch%C3%B3-m%C3%A8o-i.323555820.4962449986?sp_atk=221d7384-6586-4cf6-94a7-859883917481&xptdk=221d7384-6586-4cf6-94a7-859883917481,4.925,5800,20880000.0
"Bỉm Chó Đực Dono Siêu Thấm Hút Khô Thoáng, Bỉm Dành Cho Chó Đực",https://shopee.vn/B%E1%BB%89m-Ch%C3%B3-%C4%90%E1%BB%B1c-Dono-Si%C3%AAu-Th%E1%BA%A5m-H%C3%BAt-Kh%C3%B4-Tho%C3%A1ng-B%E1%BB%89m-D%C3%A0nh-Cho-Ch%C3%B3-%C4%90%E1%BB%B1c-i.16376308.21972355463?sp_atk=8392bde0-4144-4d96-a7b9-b204e32d85df&xptdk=8392bde0-4144-4d96-a7b9-b204e32d85df,4.91,59999 - 62500,371993800.0 - 387500000.0
