product_name,product_url,product_rating,product_price,product_revenue
"Túi giấy kraft có quai cao cấp nhật bản, Túi giấy xi măng bảo vệ môi trường",https://shopee.vn/T%C3%BAi-gi%E1%BA%A5y-kraft-c%C3%B3-quai-cao-c%E1%BA%A5p-nh%E1%BA%ADt-b%E1%BA%A3n-T%C3%BAi-gi%E1%BA%A5y-xi-m%C4%83ng-b%E1%BA%A3o-v%E1%BB%87-m%C3%B4i-tr%C6%B0%E1%BB%9Dng-i.431012158.17462237833?sp_atk=8d821fc3-df4e-4644-9f8b-6eb1932b80cb&xptdk=8d821fc3-df4e-4644-9f8b-6eb1932b80cb,4.948,1590 - 4000,717567000.0 - 1805200000.0
Giấy 2 mặt chữ gói hoa (Tập20tờ),https://shopee.vn/Gi%E1%BA%A5y-2-m%E1%BA%B7t-ch%E1%BB%AF-g%C3%B3i-hoa-(T%E1%BA%ADp20t%E1%BB%9D)-i.28880874.15225079600?sp_atk=9e1fe3a6-b73b-40d9-bcea-b184b321d83e&xptdk=9e1fe3a6-b73b-40d9-bcea-b184b321d83e,4.885,23550 - 40860,51810000.0 - 89892000.0
Set 50 Gấu Bông Hồng Giả Bằng Xốp Dùng Để Trang Trí,https://shopee.vn/Set-50-G%E1%BA%A5u-B%C3%B4ng-H%E1%BB%93ng-Gi%E1%BA%A3-B%E1%BA%B1ng-X%E1%BB%91p-D%C3%B9ng-%C4%90%E1%BB%83-Trang-Tr%C3%AD-i.426964114.18462447872?sp_atk=5c6165bc-bc84-4444-84e6-2d6985f7af4b&xptdk=5c6165bc-bc84-4444-84e6-2d6985f7af4b,4.586,7310 - 36550,38012000.0 - 190060000.0
[TÁCH LẺ-DÀY] TÚI SLEEVE POPCORN DÀY ĐỦ SIZE - Cáo nuôi Rái Cá,https://shopee.vn/-T%C3%81CH-L%E1%BA%BA-D%C3%80Y-T%C3%9AI-SLEEVE-POPCORN-D%C3%80Y-%C4%90%E1%BB%A6-SIZE-C%C3%A1o-nu%C3%B4i-R%C3%A1i-C%C3%A1-i.27615344.17037739132?sp_atk=c1bd5eba-9fd1-4685-b65d-8323546d296e&xptdk=c1bd5eba-9fd1-4685-b65d-8323546d296e,4.978,17000 - 41000,69700000.0 - 168100000.0
Set 50 túi đựng bánh kẹo/quà tặng gói hàng kích thước 7x7cm hoạ tiết dễ thương nhiều màu sắc,https://shopee.vn/Set-50-t%C3%BAi-%C4%91%E1%BB%B1ng-b%C3%A1nh-k%E1%BA%B9o-qu%C3%A0-t%E1%BA%B7ng-g%C3%B3i-h%C3%A0ng-k%C3%ADch-th%C6%B0%E1%BB%9Bc-7x7cm-ho%E1%BA%A1-ti%E1%BA%BFt-d%E1%BB%85-th%C6%B0%C6%A1ng-nhi%E1%BB%81u-m%C3%A0u-s%E1%BA%AFc-i.477080559.15023238850?sp_atk=47f2f5ea-bed4-4ddd-a938-cf6328d47345&xptdk=47f2f5ea-bed4-4ddd-a938-cf6328d47345,4.96,15000 - 17000,108000000.0 - 122400000.0
Giấy kraft hoạ tiết gói quà backround vintage A( 70x50cm),https://shopee.vn/Gi%E1%BA%A5y-kraft-ho%E1%BA%A1-ti%E1%BA%BFt-g%C3%B3i-qu%C3%A0-backround-vintage-A(-70x50cm)-i.48498200.10706971915?sp_atk=36d78fdb-0a67-42a7-819d-4e7f016f1731&xptdk=36d78fdb-0a67-42a7-819d-4e7f016f1731,4.978,5000,53500000.0
"(20x15x7,5cm) (KHÔNG GỒM SON) Hộp Quà Tặng Bạn Gái, Hộp Quà Đựng Son, Hộp Valinetine Tặng Kèm Ruy Băng",https://shopee.vn/(20x15x7-5cm)-(KH%C3%94NG-G%E1%BB%92M-SON)-H%E1%BB%99p-Qu%C3%A0-T%E1%BA%B7ng-B%E1%BA%A1n-G%C3%A1i-H%E1%BB%99p-Qu%C3%A0-%C4%90%E1%BB%B1ng-Son-H%E1%BB%99p-Valinetine-T%E1%BA%B7ng-K%C3%A8m-Ruy-B%C4%83ng-i.497869970.17056264301?sp_atk=3510672c-de4e-44a0-ba10-6716f4b0c3d2&xptdk=3510672c-de4e-44a0-ba10-6716f4b0c3d2,4.823,19000 - 95000,55100000.0 - 275500000.0
Xốp cắm hoa ( phôi xốp) xốp dẻo cắm hoa,https://shopee.vn/X%E1%BB%91p-c%E1%BA%AFm-hoa-(-ph%C3%B4i-x%E1%BB%91p)-x%E1%BB%91p-d%E1%BA%BBo-c%E1%BA%AFm-hoa-i.59661153.11734216738?sp_atk=0c32c4f1-f674-4afa-ac1e-13e4a4b23cc4&xptdk=0c32c4f1-f674-4afa-ac1e-13e4a4b23cc4,4.91,10000 - 45000,30000000.0 - 135000000.0
"Túi giấy kraft Nhật nâu trơn có quai đựng thực phẩm nhiều kích thước, túi giấy xi măng đựng quà",https://shopee.vn/T%C3%BAi-gi%E1%BA%A5y-kraft-Nh%E1%BA%ADt-n%C3%A2u-tr%C6%A1n-c%C3%B3-quai-%C4%91%E1%BB%B1ng-th%E1%BB%B1c-ph%E1%BA%A9m-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-t%C3%BAi-gi%E1%BA%A5y-xi-m%C4%83ng-%C4%91%E1%BB%B1ng-qu%C3%A0-i.583673021.15406948504?sp_atk=dbe15767-8902-43d5-a1e4-3026841a2b06&xptdk=dbe15767-8902-43d5-a1e4-3026841a2b06,4.93,1675 - 4150,1842500000.0 - 4565000000.0
Ruy băng voan viền cao cấp bán theo mét,https://shopee.vn/Ruy-b%C4%83ng-voan-vi%E1%BB%81n-cao-c%E1%BA%A5p-b%C3%A1n-theo-m%C3%A9t-i.13025613.7255795997?sp_atk=5e24b56d-76f2-4885-afb3-cb7cda15fdf7&xptdk=5e24b56d-76f2-4885-afb3-cb7cda15fdf7,4.901,20000 - 50000,56000000.0 - 140000000.0
"Quà tặng ngày 20/10 cho mẹ, người yêu, bạn gái, quà sinh nhật nữ",https://shopee.vn/Qu%C3%A0-t%E1%BA%B7ng-ng%C3%A0y-20-10-cho-m%E1%BA%B9-ng%C6%B0%E1%BB%9Di-y%C3%AAu-b%E1%BA%A1n-g%C3%A1i-qu%C3%A0-sinh-nh%E1%BA%ADt-n%E1%BB%AF-i.51987853.19252274407?sp_atk=809744b5-6dbc-42c0-a9ab-6f06782e8a0b&xptdk=809744b5-6dbc-42c0-a9ab-6f06782e8a0b,4.381,400000 - 600000,520000000.0 - 780000000.0
"ĐỌC KỸ MÔ TẢ ]10 Giấy bó hoa tình nhân, giấy chữ i love you",https://shopee.vn/%C4%90%E1%BB%8CC-K%E1%BB%B8-M%C3%94-T%E1%BA%A2-10-Gi%E1%BA%A5y-b%C3%B3-hoa-t%C3%ACnh-nh%C3%A2n-gi%E1%BA%A5y-ch%E1%BB%AF-i-love-you-i.211761085.17711295862?sp_atk=21c73190-7e82-4c18-b14c-1480a3be5e06&xptdk=21c73190-7e82-4c18-b14c-1480a3be5e06,4.957,19000 - 60000,14991000.0 - 47340000.0
"[GIÁ HUỶ DIỆT] TÚI GIẤY MẶT KÍNH ĐỰNG BÓ HOA VA QUÀ TẶNG,ĐẸP ,SANG TRỌNG",https://shopee.vn/-GI%C3%81-HU%E1%BB%B6-DI%E1%BB%86T-T%C3%9AI-GI%E1%BA%A4Y-M%E1%BA%B6T-K%C3%8DNH-%C4%90%E1%BB%B0NG-B%C3%93-HOA-VA-QU%C3%80-T%E1%BA%B6NG-%C4%90%E1%BA%B8P-SANG-TR%E1%BB%8CNG-i.290383543.7678096294?sp_atk=8856ef17-94bc-41dd-bd55-5ee44fde290b&xptdk=8856ef17-94bc-41dd-bd55-5ee44fde290b,4.841,10000,133000000.0
"hộp carton, thùng giấy đóng hàng nhiều kích thước",https://shopee.vn/h%E1%BB%99p-carton-th%C3%B9ng-gi%E1%BA%A5y-%C4%91%C3%B3ng-h%C3%A0ng-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-i.139936327.4485849947?sp_atk=3f9abc40-a443-4f94-8c65-20be84b50082&xptdk=3f9abc40-a443-4f94-8c65-20be84b50082,4.894,1000 - 1690,1200000000.0 - 2028000000.0
"Quà Tặng, Quà Lưu Niệm Hộp Trong Suốt Gấu Dễ Thương, Decor Phòng Ngủ, Tặng Sinh Nhật- Set",https://shopee.vn/Qu%C3%A0-T%E1%BA%B7ng-Qu%C3%A0-L%C6%B0u-Ni%E1%BB%87m-H%E1%BB%99p-Trong-Su%E1%BB%91t-G%E1%BA%A5u-D%E1%BB%85-Th%C6%B0%C6%A1ng-Decor-Ph%C3%B2ng-Ng%E1%BB%A7-T%E1%BA%B7ng-Sinh-Nh%E1%BA%ADt-Set-i.100973449.14065512230?sp_atk=0881d468-c38e-43dd-b56b-9ec2f6b394b2&xptdk=0881d468-c38e-43dd-b56b-9ec2f6b394b2,4.766,18000 - 64000,99000000.0 - 352000000.0
Giấy Chứng Nhận Phi Công Lái Máy Bay Bà Già In Theo Yêu Cầu,https://shopee.vn/Gi%E1%BA%A5y-Ch%E1%BB%A9ng-Nh%E1%BA%ADn-Phi-C%C3%B4ng-L%C3%A1i-M%C3%A1y-Bay-B%C3%A0-Gi%C3%A0-In-Theo-Y%C3%AAu-C%E1%BA%A7u-i.788550991.17090375525?sp_atk=c69a9274-f289-4405-8ac4-5e3f8254fb3a&xptdk=c69a9274-f289-4405-8ac4-5e3f8254fb3a,4.816,35000,11550000.0
[10 TỜ] GIẤY GÓI HOA 2 MẶT 58x58cm,https://shopee.vn/-10-T%E1%BB%9C-GI%E1%BA%A4Y-G%C3%93I-HOA-2-M%E1%BA%B6T-58x58cm-i.43175015.17288543902?sp_atk=c31e0211-389b-429a-a2e3-78e0e23530a4&xptdk=c31e0211-389b-429a-a2e3-78e0e23530a4,4.923,10000 - 35000,45000000.0 - 157500000.0
"Bao đập đá , túi đập nước đá hàng dày 37 x 25cm",https://shopee.vn/Bao-%C4%91%E1%BA%ADp-%C4%91%C3%A1-t%C3%BAi-%C4%91%E1%BA%ADp-n%C6%B0%E1%BB%9Bc-%C4%91%C3%A1-h%C3%A0ng-d%C3%A0y-37-x-25cm-i.32915930.9444742020?sp_atk=b196ebc6-0ac8-4eaa-af78-5de7017e0da9&xptdk=b196ebc6-0ac8-4eaa-af78-5de7017e0da9,4.87,10000,83000000.0
[SQT004] Set quà tặng sinh nhật 7 món theo chủ đề màu sắc dễ thương December08.store,https://shopee.vn/-SQT004-Set-qu%C3%A0-t%E1%BA%B7ng-sinh-nh%E1%BA%ADt-7-m%C3%B3n-theo-ch%E1%BB%A7-%C4%91%E1%BB%81-m%C3%A0u-s%E1%BA%AFc-d%E1%BB%85-th%C6%B0%C6%A1ng-December08.store-i.514457841.21557226721?sp_atk=392025da-0fa3-40f2-a45f-4334615215d7&xptdk=392025da-0fa3-40f2-a45f-4334615215d7,4.948,155000,341000000.0
